Gemeente,NIS-code,Centrumstad?,Indicator,Jaar,Ja (%),Nee (%)
 Lo-Reninge ,32030,nee,Betalingsmoeilijkheden,2017,0.08,0.92
 Lo-Reninge ,32030,nee,Betalingsmoeilijkheden,2020,0.08,0.92
 Lovendegem ,44036,nee,Betalingsmoeilijkheden,2017,0.05,0.95
 Lubbeek ,24066,nee,Betalingsmoeilijkheden,2017,0.05,0.95
 Lubbeek ,24066,nee,Betalingsmoeilijkheden,2020,0.08,0.92
 Lummen ,71037,nee,Betalingsmoeilijkheden,2017,0.06,0.94
 Lummen ,71037,nee,Betalingsmoeilijkheden,2020,0.09,0.91
 Maarkedal ,45064,nee,Betalingsmoeilijkheden,2017,0.06,0.94
 Maarkedal ,45064,nee,Betalingsmoeilijkheden,2020,0.08,0.92
 Maaseik ,72021,nee,Betalingsmoeilijkheden,2017,0.07,0.93
 Maaseik ,72021,nee,Betalingsmoeilijkheden,2020,0.08,0.92
 Maasmechelen ,73107,nee,Betalingsmoeilijkheden,2017,0.11,0.89
 Maasmechelen ,73107,nee,Betalingsmoeilijkheden,2020,0.17,0.83
 Machelen ,23047,nee,Betalingsmoeilijkheden,2017,0.12,0.88
 Machelen ,23047,nee,Betalingsmoeilijkheden,2020,0.19,0.81
 Maldegem ,43010,nee,Betalingsmoeilijkheden,2017,0.1,0.9
 Maldegem ,43010,nee,Betalingsmoeilijkheden,2020,0.09,0.91
 Malle ,11057,nee,Betalingsmoeilijkheden,2017,0.06,0.94
 Malle ,11057,nee,Betalingsmoeilijkheden,2020,0.11,0.89
 Mechelen ,12025,ja,Betalingsmoeilijkheden,2011,0.15,0.85
 Mechelen ,12025,ja,Betalingsmoeilijkheden,2014,0.13,0.87
 Mechelen ,12025,ja,Betalingsmoeilijkheden,2017,0.15,0.85
 Mechelen ,12025,ja,Betalingsmoeilijkheden,2020,0.11,0.89
 Meerhout ,13021,nee,Betalingsmoeilijkheden,2017,0.07,0.93
 Meerhout ,13021,nee,Betalingsmoeilijkheden,2020,0.1,0.9
 Meeuwen-Gruitrode ,72040,nee,Betalingsmoeilijkheden,2017,0.07,0.93
 Meise ,23050,nee,Betalingsmoeilijkheden,2017,0.05,0.95
 Meise ,23050,nee,Betalingsmoeilijkheden,2020,0.07,0.93
 Melle ,44040,nee,Betalingsmoeilijkheden,2017,0.06,0.94
 Melle ,44040,nee,Betalingsmoeilijkheden,2020,0.06,0.94
 Menen ,34027,nee,Betalingsmoeilijkheden,2017,0.11,0.89
 Menen ,34027,nee,Betalingsmoeilijkheden,2020,0.12,0.88
 Merchtem ,23052,nee,Betalingsmoeilijkheden,2017,0.07,0.93
 Merchtem ,23052,nee,Betalingsmoeilijkheden,2020,0.09,0.91
 Merelbeke ,44043,nee,Betalingsmoeilijkheden,2017,0.06,0.94
 Merelbeke ,44043,nee,Betalingsmoeilijkheden,2020,0.05,0.95
 Merksplas ,13023,nee,Betalingsmoeilijkheden,2017,0.04,0.96
 Merksplas ,13023,nee,Betalingsmoeilijkheden,2020,0.06,0.94
 Mesen ,33016,nee,Betalingsmoeilijkheden,2017,0.15,0.85
 Mesen ,33016,nee,Betalingsmoeilijkheden,2020,0.13,0.87
 Meulebeke ,37007,nee,Betalingsmoeilijkheden,2017,0.06,0.94
 Meulebeke ,37007,nee,Betalingsmoeilijkheden,2020,0.09,0.91
 Middelkerke ,35011,nee,Betalingsmoeilijkheden,2017,0.1,0.9
 Middelkerke ,35011,nee,Betalingsmoeilijkheden,2020,0.12,0.88
 Moerbeke ,44045,nee,Betalingsmoeilijkheden,2017,0.08,0.92
 Moerbeke ,44045,nee,Betalingsmoeilijkheden,2020,0.11,0.89
 Mol ,13025,nee,Betalingsmoeilijkheden,2017,0.08,0.92
 Mol ,13025,nee,Betalingsmoeilijkheden,2020,0.09,0.91
 Moorslede ,36012,nee,Betalingsmoeilijkheden,2017,0.06,0.94
 Moorslede ,36012,nee,Betalingsmoeilijkheden,2020,0.13,0.87
 Mortsel ,11029,nee,Betalingsmoeilijkheden,2017,0.09,0.91
 Mortsel ,11029,nee,Betalingsmoeilijkheden,2020,0.13,0.87
 Nazareth ,44048,nee,Betalingsmoeilijkheden,2017,0.08,0.92
 Nazareth ,44048,nee,Betalingsmoeilijkheden,2020,0.05,0.95
 Neerpelt ,72025,nee,Betalingsmoeilijkheden,2017,0.06,0.94
 Nevele ,44049,nee,Betalingsmoeilijkheden,2017,0.06,0.94
 Niel ,11030,nee,Betalingsmoeilijkheden,2017,0.11,0.89
 Niel ,11030,nee,Betalingsmoeilijkheden,2020,0.15,0.85
 Nieuwerkerken ,71045,nee,Betalingsmoeilijkheden,2017,0.05,0.95
 Nieuwerkerken ,71045,nee,Betalingsmoeilijkheden,2020,0.08,0.92
 Nieuwpoort ,38016,nee,Betalingsmoeilijkheden,2017,0.07,0.93
 Nieuwpoort ,38016,nee,Betalingsmoeilijkheden,2020,0.13,0.87
 Nijlen ,12026,nee,Betalingsmoeilijkheden,2017,0.08,0.92
 Nijlen ,12026,nee,Betalingsmoeilijkheden,2020,0.09,0.91
 Ninove ,41048,nee,Betalingsmoeilijkheden,2017,0.09,0.91
 Ninove ,41048,nee,Betalingsmoeilijkheden,2020,0.14,0.86
 Olen ,13029,nee,Betalingsmoeilijkheden,2017,0.09,0.91
 Olen ,13029,nee,Betalingsmoeilijkheden,2020,0.08,0.92
 Oostende ,35013,ja,Betalingsmoeilijkheden,2011,0.15,0.85
 Oostende ,35013,ja,Betalingsmoeilijkheden,2014,0.16,0.84
 Oostende ,35013,ja,Betalingsmoeilijkheden,2017,0.15,0.85
 Oostende ,35013,ja,Betalingsmoeilijkheden,2020,0.14,0.86
 Oosterzele ,44052,nee,Betalingsmoeilijkheden,2017,0.06,0.94
 Oosterzele ,44052,nee,Betalingsmoeilijkheden,2020,0.08,0.92
 Oostkamp ,31022,nee,Betalingsmoeilijkheden,2017,0.06,0.94
 Oostkamp ,31022,nee,Betalingsmoeilijkheden,2020,0.07,0.93
 Oostrozebeke ,37010,nee,Betalingsmoeilijkheden,2017,0.05,0.95
 Oostrozebeke ,37010,nee,Betalingsmoeilijkheden,2020,0.09,0.91
 Opglabbeek ,71047,nee,Betalingsmoeilijkheden,2017,0.08,0.92
 Opwijk ,23060,nee,Betalingsmoeilijkheden,2017,0.06,0.94
 Opwijk ,23060,nee,Betalingsmoeilijkheden,2020,0.1,0.9
 Oudenaarde ,45035,nee,Betalingsmoeilijkheden,2017,0.06,0.94
 Oudenaarde ,45035,nee,Betalingsmoeilijkheden,2020,0.09,0.91
 Oudenburg ,35014,nee,Betalingsmoeilijkheden,2017,0.07,0.93
 Oudenburg ,35014,nee,Betalingsmoeilijkheden,2020,0.11,0.89
 Oud-Heverlee ,24086,nee,Betalingsmoeilijkheden,2017,0.06,0.94
 Oud-Heverlee ,24086,nee,Betalingsmoeilijkheden,2020,0.05,0.95
 Oudsbergen ,72042,nee,Betalingsmoeilijkheden,2020,0.08,0.92
 Oud-Turnhout ,13031,nee,Betalingsmoeilijkheden,2017,0.06,0.94
 Oud-Turnhout ,13031,nee,Betalingsmoeilijkheden,2020,0.07,0.93
 Overijse ,23062,nee,Betalingsmoeilijkheden,2017,0.05,0.95
 Overijse ,23062,nee,Betalingsmoeilijkheden,2020,0.1,0.9
 Overpelt ,72029,nee,Betalingsmoeilijkheden,2017,0.08,0.92
 Peer ,72030,nee,Betalingsmoeilijkheden,2017,0.09,0.91
 Peer ,72030,nee,Betalingsmoeilijkheden,2020,0.08,0.92
 Pelt ,72043,nee,Betalingsmoeilijkheden,2020,0.07,0.93
 Pepingen ,23064,nee,Betalingsmoeilijkheden,2017,0.06,0.94
 Pepingen ,23064,nee,Betalingsmoeilijkheden,2020,0.09,0.91
 Pittem ,37011,nee,Betalingsmoeilijkheden,2017,0.05,0.95
 Pittem ,37011,nee,Betalingsmoeilijkheden,2020,0.09,0.91
 Poperinge ,33021,nee,Betalingsmoeilijkheden,2017,0.09,0.91
 Poperinge ,33021,nee,Betalingsmoeilijkheden,2020,0.09,0.91
 Putte ,12029,nee,Betalingsmoeilijkheden,2017,0.07,0.93
 Putte ,12029,nee,Betalingsmoeilijkheden,2020,0.07,0.93
 Puurs ,12030,nee,Betalingsmoeilijkheden,2017,0.05,0.95
 Puurs-Sint-Amands ,12041,nee,Betalingsmoeilijkheden,2020,0.1,0.9
 Ranst ,11035,nee,Betalingsmoeilijkheden,2017,0.07,0.93
 Ranst ,11035,nee,Betalingsmoeilijkheden,2020,0.06,0.94
 Ravels ,13035,nee,Betalingsmoeilijkheden,2017,0.09,0.91
 Ravels ,13035,nee,Betalingsmoeilijkheden,2020,0.06,0.94
 Retie ,13036,nee,Betalingsmoeilijkheden,2017,0.06,0.94
 Retie ,13036,nee,Betalingsmoeilijkheden,2020,0.06,0.94
 Riemst ,73066,nee,Betalingsmoeilijkheden,2017,0.09,0.91
 Riemst ,73066,nee,Betalingsmoeilijkheden,2020,0.09,0.91
 Rijkevorsel ,13037,nee,Betalingsmoeilijkheden,2017,0.06,0.94
 Rijkevorsel ,13037,nee,Betalingsmoeilijkheden,2020,0.12,0.88
 Roeselare ,36015,ja,Betalingsmoeilijkheden,2011,0.12,0.88
 Roeselare ,36015,ja,Betalingsmoeilijkheden,2014,0.11,0.89
 Roeselare ,36015,ja,Betalingsmoeilijkheden,2017,0.12,0.88
 Roeselare ,36015,ja,Betalingsmoeilijkheden,2020,0.09,0.91
 Ronse ,45041,nee,Betalingsmoeilijkheden,2017,0.16,0.84
 Ronse ,45041,nee,Betalingsmoeilijkheden,2020,0.19,0.81
 Roosdaal ,23097,nee,Betalingsmoeilijkheden,2017,0.08,0.92
 Roosdaal ,23097,nee,Betalingsmoeilijkheden,2020,0.07,0.93
 Rotselaar ,24094,nee,Betalingsmoeilijkheden,2017,0.05,0.95
 Rotselaar ,24094,nee,Betalingsmoeilijkheden,2020,0.07,0.93
 Ruiselede ,37012,nee,Betalingsmoeilijkheden,2017,0.04,0.96
 Ruiselede ,37012,nee,Betalingsmoeilijkheden,2020,0.08,0.92
 Rumst ,11037,nee,Betalingsmoeilijkheden,2017,0.09,0.91
 Rumst ,11037,nee,Betalingsmoeilijkheden,2020,0.07,0.93
 Schelle ,11038,nee,Betalingsmoeilijkheden,2017,0.08,0.92
 Schelle ,11038,nee,Betalingsmoeilijkheden,2020,0.08,0.92
 Scherpenheuvel-Zichem ,24134,nee,Betalingsmoeilijkheden,2017,0.07,0.93
 Scherpenheuvel-Zichem ,24134,nee,Betalingsmoeilijkheden,2020,0.08,0.92
 Schilde ,11039,nee,Betalingsmoeilijkheden,2017,0.06,0.94
 Schilde ,11039,nee,Betalingsmoeilijkheden,2020,0.07,0.93
 Schoten ,11040,nee,Betalingsmoeilijkheden,2017,0.09,0.91
 Schoten ,11040,nee,Betalingsmoeilijkheden,2020,0.11,0.89
 Sint-Amands ,12034,nee,Betalingsmoeilijkheden,2017,0.06,0.94
 Sint-Genesius-Rode ,23101,nee,Betalingsmoeilijkheden,2017,0.03,0.97
 Sint-Genesius-Rode ,23101,nee,Betalingsmoeilijkheden,2020,0.1,0.9
 Sint-Gillis-Waas ,46020,nee,Betalingsmoeilijkheden,2017,0.08,0.92
 Sint-Gillis-Waas ,46020,nee,Betalingsmoeilijkheden,2020,0.06,0.94
 Sint-Katelijne-Waver ,12035,nee,Betalingsmoeilijkheden,2017,0.05,0.95
 Sint-Katelijne-Waver ,12035,nee,Betalingsmoeilijkheden,2020,0.08,0.92
 Sint-Laureins ,43014,nee,Betalingsmoeilijkheden,2017,0.04,0.96
 Sint-Laureins ,43014,nee,Betalingsmoeilijkheden,2020,0.08,0.92
 Sint-Lievens-Houtem ,41063,nee,Betalingsmoeilijkheden,2017,0.06,0.94
 Sint-Lievens-Houtem ,41063,nee,Betalingsmoeilijkheden,2020,0.07,0.93
 Sint-Martens-Latem ,44064,nee,Betalingsmoeilijkheden,2017,0.02,0.98
 Sint-Martens-Latem ,44064,nee,Betalingsmoeilijkheden,2020,0.05,0.95
 Sint-Niklaas ,46021,ja,Betalingsmoeilijkheden,2011,0.15,0.85
 Sint-Niklaas ,46021,ja,Betalingsmoeilijkheden,2014,0.14,0.86
 Sint-Niklaas ,46021,ja,Betalingsmoeilijkheden,2017,0.14,0.86
 Sint-Niklaas ,46021,ja,Betalingsmoeilijkheden,2020,0.13,0.87
 Sint-Pieters-Leeuw ,23077,nee,Betalingsmoeilijkheden,2017,0.09,0.91
 Sint-Pieters-Leeuw ,23077,nee,Betalingsmoeilijkheden,2020,0.13,0.87
 Sint-Truiden ,71053,nee,Betalingsmoeilijkheden,2017,0.08,0.92
 Sint-Truiden ,71053,nee,Betalingsmoeilijkheden,2020,0.13,0.87
 Spiere-Helkijn ,34043,nee,Betalingsmoeilijkheden,2017,0.09,0.91
 Spiere-Helkijn ,34043,nee,Betalingsmoeilijkheden,2020,0.1,0.9
 Stabroek ,11044,nee,Betalingsmoeilijkheden,2017,0.1,0.9
 Stabroek ,11044,nee,Betalingsmoeilijkheden,2020,0.11,0.89
 Staden ,36019,nee,Betalingsmoeilijkheden,2017,0.06,0.94
 Staden ,36019,nee,Betalingsmoeilijkheden,2020,0.09,0.91
 Steenokkerzeel ,23081,nee,Betalingsmoeilijkheden,2017,0.07,0.93
 Steenokkerzeel ,23081,nee,Betalingsmoeilijkheden,2020,0.11,0.89
 Stekene ,46024,nee,Betalingsmoeilijkheden,2017,0.12,0.88
 Stekene ,46024,nee,Betalingsmoeilijkheden,2020,0.1,0.9
 Temse ,46025,nee,Betalingsmoeilijkheden,2017,0.09,0.91
 Temse ,46025,nee,Betalingsmoeilijkheden,2020,0.08,0.92
 Ternat ,23086,nee,Betalingsmoeilijkheden,2017,0.05,0.95
 Ternat ,23086,nee,Betalingsmoeilijkheden,2020,0.11,0.89
 Tervuren ,24104,nee,Betalingsmoeilijkheden,2017,0.05,0.95
 Tervuren ,24104,nee,Betalingsmoeilijkheden,2020,0.04,0.96
 Tessenderlo ,71057,nee,Betalingsmoeilijkheden,2017,0.09,0.91
 Tessenderlo ,71057,nee,Betalingsmoeilijkheden,2020,0.1,0.9
 Tielt ,37015,nee,Betalingsmoeilijkheden,2017,0.05,0.95
 Tielt ,37015,nee,Betalingsmoeilijkheden,2020,0.05,0.95
 Tielt-Winge ,24135,nee,Betalingsmoeilijkheden,2017,0.08,0.92
 Tielt-Winge ,24135,nee,Betalingsmoeilijkheden,2020,0.1,0.9
 Tienen ,24107,nee,Betalingsmoeilijkheden,2017,0.1,0.9
 Tienen ,24107,nee,Betalingsmoeilijkheden,2020,0.13,0.87
 Tongeren ,73083,nee,Betalingsmoeilijkheden,2017,0.11,0.89
 Tongeren ,73083,nee,Betalingsmoeilijkheden,2020,0.14,0.86
 Torhout ,31033,nee,Betalingsmoeilijkheden,2017,0.09,0.91
 Torhout ,31033,nee,Betalingsmoeilijkheden,2020,0.07,0.93
 Tremelo ,24109,nee,Betalingsmoeilijkheden,2017,0.09,0.91
 Tremelo ,24109,nee,Betalingsmoeilijkheden,2020,0.09,0.91
 Turnhout ,13040,ja,Betalingsmoeilijkheden,2011,0.17,0.83
 Turnhout ,13040,ja,Betalingsmoeilijkheden,2014,0.16,0.84
 Turnhout ,13040,ja,Betalingsmoeilijkheden,2017,0.14,0.86
 Turnhout ,13040,ja,Betalingsmoeilijkheden,2020,0.15,0.85
 Veurne ,38025,nee,Betalingsmoeilijkheden,2017,0.07,0.93
 Veurne ,38025,nee,Betalingsmoeilijkheden,2020,0.1,0.9
 Vilvoorde ,23088,nee,Betalingsmoeilijkheden,2017,0.11,0.89
 Vilvoorde ,23088,nee,Betalingsmoeilijkheden,2020,0.19,0.81
 Vleteren ,33041,nee,Betalingsmoeilijkheden,2017,0.07,0.93
 Vleteren ,33041,nee,Betalingsmoeilijkheden,2020,0.09,0.91
 Voeren ,73109,nee,Betalingsmoeilijkheden,2017,0.09,0.91
 Voeren ,73109,nee,Betalingsmoeilijkheden,2020,0.12,0.88
 Vorselaar ,13044,nee,Betalingsmoeilijkheden,2017,0.08,0.92
 Vorselaar ,13044,nee,Betalingsmoeilijkheden,2020,0.05,0.95
 Vosselaar ,13046,nee,Betalingsmoeilijkheden,2017,0.05,0.95
 Vosselaar ,13046,nee,Betalingsmoeilijkheden,2020,0.07,0.93
 Waarschoot ,44072,nee,Betalingsmoeilijkheden,2017,0.09,0.91
 Waasmunster ,42023,nee,Betalingsmoeilijkheden,2017,0.09,0.91
 Waasmunster ,42023,nee,Betalingsmoeilijkheden,2020,0.08,0.92
 Wachtebeke ,44073,nee,Betalingsmoeilijkheden,2017,0.1,0.9
 Wachtebeke ,44073,nee,Betalingsmoeilijkheden,2020,0.11,0.89
 Waregem ,34040,nee,Betalingsmoeilijkheden,2017,0.07,0.93
 Waregem ,34040,nee,Betalingsmoeilijkheden,2020,0.08,0.92
 Wellen ,73098,nee,Betalingsmoeilijkheden,2017,0.09,0.91
 Wellen ,73098,nee,Betalingsmoeilijkheden,2020,0.09,0.91
 Wemmel ,23102,nee,Betalingsmoeilijkheden,2017,0.08,0.92
 Wemmel ,23102,nee,Betalingsmoeilijkheden,2020,0.15,0.85
 Wervik ,33029,nee,Betalingsmoeilijkheden,2017,0.1,0.9
 Wervik ,33029,nee,Betalingsmoeilijkheden,2020,0.12,0.88
 Westerlo ,13049,nee,Betalingsmoeilijkheden,2017,0.08,0.92
 Westerlo ,13049,nee,Betalingsmoeilijkheden,2020,0.07,0.93
 Wetteren ,42025,nee,Betalingsmoeilijkheden,2017,0.09,0.91
 Wetteren ,42025,nee,Betalingsmoeilijkheden,2020,0.11,0.89
 Wevelgem ,34041,nee,Betalingsmoeilijkheden,2017,0.08,0.92
 Wevelgem ,34041,nee,Betalingsmoeilijkheden,2020,0.06,0.94
 Wezembeek-Oppem ,23103,nee,Betalingsmoeilijkheden,2017,0.04,0.96
 Wezembeek-Oppem ,23103,nee,Betalingsmoeilijkheden,2020,0.13,0.87
 Wichelen ,42026,nee,Betalingsmoeilijkheden,2017,0.05,0.95
 Wichelen ,42026,nee,Betalingsmoeilijkheden,2020,0.08,0.92
 Wielsbeke ,37017,nee,Betalingsmoeilijkheden,2017,0.07,0.93
 Wielsbeke ,37017,nee,Betalingsmoeilijkheden,2020,0.07,0.93
 Wijnegem ,11050,nee,Betalingsmoeilijkheden,2017,0.07,0.93
 Wijnegem ,11050,nee,Betalingsmoeilijkheden,2020,0.09,0.91
 Willebroek ,12040,nee,Betalingsmoeilijkheden,2017,0.12,0.88
 Willebroek ,12040,nee,Betalingsmoeilijkheden,2020,0.14,0.86
 Wingene ,37018,nee,Betalingsmoeilijkheden,2017,0.04,0.96
 Wingene ,37018,nee,Betalingsmoeilijkheden,2020,0.07,0.93
 Wommelgem ,11052,nee,Betalingsmoeilijkheden,2017,0.09,0.91
 Wommelgem ,11052,nee,Betalingsmoeilijkheden,2020,0.1,0.9
 Wortegem-Petegem ,45061,nee,Betalingsmoeilijkheden,2017,0.06,0.94
 Wortegem-Petegem ,45061,nee,Betalingsmoeilijkheden,2020,0.07,0.93
 Wuustwezel ,11053,nee,Betalingsmoeilijkheden,2017,0.1,0.9
 Wuustwezel ,11053,nee,Betalingsmoeilijkheden,2020,0.09,0.91
 Zandhoven ,11054,nee,Betalingsmoeilijkheden,2017,0.06,0.94
 Zandhoven ,11054,nee,Betalingsmoeilijkheden,2020,0.05,0.95
 Zaventem ,23094,nee,Betalingsmoeilijkheden,2017,0.1,0.9
 Zaventem ,23094,nee,Betalingsmoeilijkheden,2020,0.17,0.83
 Zedelgem ,31040,nee,Betalingsmoeilijkheden,2017,0.06,0.94
 Zedelgem ,31040,nee,Betalingsmoeilijkheden,2020,0.06,0.94
 Zele ,42028,nee,Betalingsmoeilijkheden,2017,0.1,0.9
 Zele ,42028,nee,Betalingsmoeilijkheden,2020,0.13,0.87
 Zelzate ,43018,nee,Betalingsmoeilijkheden,2017,0.12,0.88
 Zelzate ,43018,nee,Betalingsmoeilijkheden,2020,0.18,0.82
 Zemst ,23096,nee,Betalingsmoeilijkheden,2017,0.06,0.94
 Zemst ,23096,nee,Betalingsmoeilijkheden,2020,0.11,0.89
 Zingem ,45057,nee,Betalingsmoeilijkheden,2017,0.1,0.9
 Zoersel ,11055,nee,Betalingsmoeilijkheden,2017,0.07,0.93
 Zoersel ,11055,nee,Betalingsmoeilijkheden,2020,0.07,0.93
 Zomergem ,44080,nee,Betalingsmoeilijkheden,2017,0.07,0.93
 Zonhoven ,71066,nee,Betalingsmoeilijkheden,2017,0.1,0.9
 Zonhoven ,71066,nee,Betalingsmoeilijkheden,2020,0.08,0.92
 Zonnebeke ,33037,nee,Betalingsmoeilijkheden,2017,0.07,0.93
 Zonnebeke ,33037,nee,Betalingsmoeilijkheden,2020,0.07,0.93
 Zottegem ,41081,nee,Betalingsmoeilijkheden,2017,0.05,0.95
 Zottegem ,41081,nee,Betalingsmoeilijkheden,2020,0.07,0.93
 Zoutleeuw ,24130,nee,Betalingsmoeilijkheden,2017,0.11,0.89
 Zoutleeuw ,24130,nee,Betalingsmoeilijkheden,2020,0.09,0.91
 Zuienkerke ,31042,nee,Betalingsmoeilijkheden,2017,0.06,0.94
 Zuienkerke ,31042,nee,Betalingsmoeilijkheden,2020,0.08,0.92
 Zulte ,44081,nee,Betalingsmoeilijkheden,2017,0.05,0.95
 Zulte ,44081,nee,Betalingsmoeilijkheden,2020,0.1,0.9
 Zutendaal ,71067,nee,Betalingsmoeilijkheden,2017,0.1,0.9
 Zutendaal ,71067,nee,Betalingsmoeilijkheden,2020,0.09,0.91
 Zwalm ,45065,nee,Betalingsmoeilijkheden,2017,0.06,0.94
 Zwalm ,45065,nee,Betalingsmoeilijkheden,2020,0.09,0.91
 Zwevegem ,34042,nee,Betalingsmoeilijkheden,2017,0.05,0.95
 Zwevegem ,34042,nee,Betalingsmoeilijkheden,2020,0.1,0.9
 Zwijndrecht ,11056,nee,Betalingsmoeilijkheden,2017,0.1,0.9
 Zwijndrecht ,11056,nee,Betalingsmoeilijkheden,2020,0.09,0.91
13 centrumsteden,/,/,Betalingsmoeilijkheden,2011,0.17,0.83
13 centrumsteden,/,/,Betalingsmoeilijkheden,2014,0.15,0.85
13 centrumsteden,/,/,Betalingsmoeilijkheden,2017,0.15,0.85
13 centrumsteden,/,/,Betalingsmoeilijkheden,2020,0.13,0.87
Gemeenten groter dan 50.000 inw.,/,/,Betalingsmoeilijkheden,2017,0.15,0.85
Gemeenten groter dan 50.000 inw.,/,/,Betalingsmoeilijkheden,2020,0.13,0.87
Gemeenten kleiner dan 10.000 inw.,/,/,Betalingsmoeilijkheden,2017,0.07,0.93
Gemeenten kleiner dan 10.000 inw.,/,/,Betalingsmoeilijkheden,2020,0.09,0.91
Gemeenten van 10.000 tot 20.000 inw.,/,/,Betalingsmoeilijkheden,2017,0.07,0.93
Gemeenten van 10.000 tot 20.000 inw.,/,/,Betalingsmoeilijkheden,2020,0.09,0.91
Gemeenten van 20.000 tot 30.000 inw.,/,/,Betalingsmoeilijkheden,2017,0.08,0.92
Gemeenten van 20.000 tot 30.000 inw.,/,/,Betalingsmoeilijkheden,2020,0.09,0.91
Gemeenten van 30.000 tot 50.000 inw.,/,/,Betalingsmoeilijkheden,2017,0.08,0.92
Gemeenten van 30.000 tot 50.000 inw.,/,/,Betalingsmoeilijkheden,2020,0.11,0.89
Vlaams Gewest,/,/,Betalingsmoeilijkheden,2017,0.09,0.91
Vlaams Gewest,/,/,Betalingsmoeilijkheden,2020,0.1,0.9
