Gemeente,NIS-code,Centrumstad?,Indicator,Jaar,Oneens (%),Neutraal (%),Eens (%)
 Sint-Martens-Latem ,44064,nee,Voldoende fietsenstallingen in de gemeente/buurt,2020,0.34,0.34,0.32
 Sint-Niklaas ,46021,ja,Voldoende fietsenstallingen in de gemeente/buurt,2014,0.46,0.24,0.3
 Sint-Niklaas ,46021,ja,Voldoende fietsenstallingen in de gemeente/buurt,2017,0.5,0.23,0.27
 Sint-Niklaas ,46021,ja,Voldoende fietsenstallingen in de gemeente/buurt,2020,0.5,0.21,0.29
 Sint-Pieters-Leeuw ,23077,nee,Voldoende fietsenstallingen in de gemeente/buurt,2020,0.54,0.27,0.19
 Sint-Truiden ,71053,nee,Voldoende fietsenstallingen in de gemeente/buurt,2020,0.52,0.25,0.23
 Spiere-Helkijn ,34043,nee,Voldoende fietsenstallingen in de gemeente/buurt,2020,0.33,0.31,0.35
 Stabroek ,11044,nee,Voldoende fietsenstallingen in de gemeente/buurt,2020,0.53,0.29,0.18
 Staden ,36019,nee,Voldoende fietsenstallingen in de gemeente/buurt,2020,0.46,0.33,0.22
 Steenokkerzeel ,23081,nee,Voldoende fietsenstallingen in de gemeente/buurt,2020,0.45,0.3,0.25
 Stekene ,46024,nee,Voldoende fietsenstallingen in de gemeente/buurt,2020,0.35,0.27,0.38
 Temse ,46025,nee,Voldoende fietsenstallingen in de gemeente/buurt,2020,0.56,0.26,0.18
 Ternat ,23086,nee,Voldoende fietsenstallingen in de gemeente/buurt,2020,0.48,0.25,0.27
 Tervuren ,24104,nee,Voldoende fietsenstallingen in de gemeente/buurt,2020,0.4,0.24,0.36
 Tessenderlo ,71057,nee,Voldoende fietsenstallingen in de gemeente/buurt,2020,0.25,0.3,0.44
 Tielt ,37015,nee,Voldoende fietsenstallingen in de gemeente/buurt,2020,0.5,0.27,0.23
 Tielt-Winge ,24135,nee,Voldoende fietsenstallingen in de gemeente/buurt,2020,0.57,0.25,0.18
 Tienen ,24107,nee,Voldoende fietsenstallingen in de gemeente/buurt,2020,0.65,0.22,0.12
 Tongeren ,73083,nee,Voldoende fietsenstallingen in de gemeente/buurt,2020,0.7,0.18,0.11
 Torhout ,31033,nee,Voldoende fietsenstallingen in de gemeente/buurt,2020,0.31,0.24,0.45
 Tremelo ,24109,nee,Voldoende fietsenstallingen in de gemeente/buurt,2020,0.45,0.25,0.3
 Turnhout ,13040,ja,Voldoende fietsenstallingen in de gemeente/buurt,2014,0.5,0.23,0.27
 Turnhout ,13040,ja,Voldoende fietsenstallingen in de gemeente/buurt,2017,0.5,0.23,0.27
 Turnhout ,13040,ja,Voldoende fietsenstallingen in de gemeente/buurt,2020,0.51,0.21,0.28
 Veurne ,38025,nee,Voldoende fietsenstallingen in de gemeente/buurt,2020,0.48,0.27,0.25
 Vilvoorde ,23088,nee,Voldoende fietsenstallingen in de gemeente/buurt,2020,0.43,0.22,0.35
 Vleteren ,33041,nee,Voldoende fietsenstallingen in de gemeente/buurt,2020,0.4,0.26,0.33
 Voeren ,73109,nee,Voldoende fietsenstallingen in de gemeente/buurt,2020,0.63,0.22,0.14
 Vorselaar ,13044,nee,Voldoende fietsenstallingen in de gemeente/buurt,2020,0.24,0.25,0.51
 Vosselaar ,13046,nee,Voldoende fietsenstallingen in de gemeente/buurt,2020,0.3,0.23,0.47
 Waasmunster ,42023,nee,Voldoende fietsenstallingen in de gemeente/buurt,2020,0.5,0.29,0.21
 Wachtebeke ,44073,nee,Voldoende fietsenstallingen in de gemeente/buurt,2020,0.58,0.25,0.17
 Waregem ,34040,nee,Voldoende fietsenstallingen in de gemeente/buurt,2020,0.36,0.25,0.39
 Wellen ,73098,nee,Voldoende fietsenstallingen in de gemeente/buurt,2020,0.51,0.32,0.17
 Wemmel ,23102,nee,Voldoende fietsenstallingen in de gemeente/buurt,2020,0.54,0.26,0.2
 Wervik ,33029,nee,Voldoende fietsenstallingen in de gemeente/buurt,2020,0.58,0.26,0.17
 Westerlo ,13049,nee,Voldoende fietsenstallingen in de gemeente/buurt,2020,0.33,0.3,0.37
 Wetteren ,42025,nee,Voldoende fietsenstallingen in de gemeente/buurt,2020,0.41,0.28,0.31
 Wevelgem ,34041,nee,Voldoende fietsenstallingen in de gemeente/buurt,2020,0.3,0.32,0.37
 Wezembeek-Oppem ,23103,nee,Voldoende fietsenstallingen in de gemeente/buurt,2020,0.57,0.24,0.19
 Wichelen ,42026,nee,Voldoende fietsenstallingen in de gemeente/buurt,2020,0.52,0.31,0.17
 Wielsbeke ,37017,nee,Voldoende fietsenstallingen in de gemeente/buurt,2020,0.47,0.28,0.25
 Wijnegem ,11050,nee,Voldoende fietsenstallingen in de gemeente/buurt,2020,0.19,0.27,0.54
 Willebroek ,12040,nee,Voldoende fietsenstallingen in de gemeente/buurt,2020,0.52,0.25,0.23
 Wingene ,37018,nee,Voldoende fietsenstallingen in de gemeente/buurt,2020,0.39,0.29,0.32
 Wommelgem ,11052,nee,Voldoende fietsenstallingen in de gemeente/buurt,2020,0.36,0.35,0.28
 Wortegem-Petegem ,45061,nee,Voldoende fietsenstallingen in de gemeente/buurt,2020,0.6,0.22,0.19
 Wuustwezel ,11053,nee,Voldoende fietsenstallingen in de gemeente/buurt,2020,0.25,0.31,0.44
 Zandhoven ,11054,nee,Voldoende fietsenstallingen in de gemeente/buurt,2020,0.31,0.25,0.44
 Zaventem ,23094,nee,Voldoende fietsenstallingen in de gemeente/buurt,2020,0.45,0.25,0.29
 Zedelgem ,31040,nee,Voldoende fietsenstallingen in de gemeente/buurt,2020,0.53,0.27,0.2
 Zele ,42028,nee,Voldoende fietsenstallingen in de gemeente/buurt,2020,0.58,0.23,0.19
 Zelzate ,43018,nee,Voldoende fietsenstallingen in de gemeente/buurt,2020,0.66,0.19,0.15
 Zemst ,23096,nee,Voldoende fietsenstallingen in de gemeente/buurt,2020,0.33,0.31,0.36
 Zoersel ,11055,nee,Voldoende fietsenstallingen in de gemeente/buurt,2020,0.3,0.28,0.42
 Zonhoven ,71066,nee,Voldoende fietsenstallingen in de gemeente/buurt,2020,0.36,0.27,0.38
 Zonnebeke ,33037,nee,Voldoende fietsenstallingen in de gemeente/buurt,2020,0.58,0.24,0.18
 Zottegem ,41081,nee,Voldoende fietsenstallingen in de gemeente/buurt,2020,0.56,0.21,0.23
 Zoutleeuw ,24130,nee,Voldoende fietsenstallingen in de gemeente/buurt,2020,0.47,0.3,0.23
 Zuienkerke ,31042,nee,Voldoende fietsenstallingen in de gemeente/buurt,2020,0.3,0.31,0.4
 Zulte ,44081,nee,Voldoende fietsenstallingen in de gemeente/buurt,2020,0.28,0.37,0.34
 Zutendaal ,71067,nee,Voldoende fietsenstallingen in de gemeente/buurt,2020,0.25,0.23,0.52
 Zwalm ,45065,nee,Voldoende fietsenstallingen in de gemeente/buurt,2020,0.36,0.3,0.34
 Zwevegem ,34042,nee,Voldoende fietsenstallingen in de gemeente/buurt,2020,0.52,0.25,0.23
 Zwijndrecht ,11056,nee,Voldoende fietsenstallingen in de gemeente/buurt,2020,0.32,0.24,0.44
13 centrumsteden,/,/,Voldoende fietsenstallingen in de gemeente/buurt,2014,0.47,0.23,0.3
13 centrumsteden,/,/,Voldoende fietsenstallingen in de gemeente/buurt,2017,0.45,0.22,0.32
13 centrumsteden,/,/,Voldoende fietsenstallingen in de gemeente/buurt,2020,0.49,0.2,0.31
Gemeenten groter dan 50.000 inw.,/,/,Voldoende fietsenstallingen in de gemeente/buurt,2020,0.49,0.2,0.31
Gemeenten kleiner dan 10.000 inw.,/,/,Voldoende fietsenstallingen in de gemeente/buurt,2020,0.46,0.27,0.28
Gemeenten van 10.000 tot 20.000 inw.,/,/,Voldoende fietsenstallingen in de gemeente/buurt,2020,0.42,0.27,0.31
Gemeenten van 20.000 tot 30.000 inw.,/,/,Voldoende fietsenstallingen in de gemeente/buurt,2020,0.41,0.27,0.33
Gemeenten van 30.000 tot 50.000 inw.,/,/,Voldoende fietsenstallingen in de gemeente/buurt,2020,0.44,0.25,0.3
Vlaams Gewest,/,/,Voldoende fietsenstallingen in de gemeente/buurt,2020,0.44,0.25,0.31
