Gemeente,NIS-code,Centrumstad?,Indicator,Jaar,Oneens (%),Neutraal (%),Eens (%)
 Voeren ,73109,nee,Uitstraling van straten en pleinen,2020,0.31,0.27,0.42
 Vorselaar ,13044,nee,Uitstraling van straten en pleinen,2020,0.09,0.17,0.74
 Vosselaar ,13046,nee,Uitstraling van straten en pleinen,2020,0.1,0.22,0.69
 Waasmunster ,42023,nee,Uitstraling van straten en pleinen,2020,0.21,0.27,0.52
 Wachtebeke ,44073,nee,Uitstraling van straten en pleinen,2020,0.29,0.33,0.39
 Waregem ,34040,nee,Uitstraling van straten en pleinen,2020,0.19,0.22,0.59
 Wellen ,73098,nee,Uitstraling van straten en pleinen,2020,0.17,0.27,0.56
 Wemmel ,23102,nee,Uitstraling van straten en pleinen,2020,0.16,0.27,0.57
 Wervik ,33029,nee,Uitstraling van straten en pleinen,2020,0.22,0.36,0.42
 Westerlo ,13049,nee,Uitstraling van straten en pleinen,2020,0.11,0.22,0.67
 Wetteren ,42025,nee,Uitstraling van straten en pleinen,2020,0.31,0.28,0.41
 Wevelgem ,34041,nee,Uitstraling van straten en pleinen,2020,0.19,0.26,0.55
 Wezembeek-Oppem ,23103,nee,Uitstraling van straten en pleinen,2020,0.21,0.25,0.54
 Wichelen ,42026,nee,Uitstraling van straten en pleinen,2020,0.31,0.29,0.41
 Wielsbeke ,37017,nee,Uitstraling van straten en pleinen,2020,0.15,0.28,0.57
 Wijnegem ,11050,nee,Uitstraling van straten en pleinen,2020,0.09,0.21,0.7
 Willebroek ,12040,nee,Uitstraling van straten en pleinen,2020,0.38,0.29,0.33
 Wingene ,37018,nee,Uitstraling van straten en pleinen,2020,0.18,0.23,0.59
 Wommelgem ,11052,nee,Uitstraling van straten en pleinen,2020,0.11,0.19,0.7
 Wortegem-Petegem ,45061,nee,Uitstraling van straten en pleinen,2020,0.19,0.24,0.57
 Wuustwezel ,11053,nee,Uitstraling van straten en pleinen,2020,0.09,0.22,0.7
 Zandhoven ,11054,nee,Uitstraling van straten en pleinen,2020,0.08,0.14,0.78
 Zaventem ,23094,nee,Uitstraling van straten en pleinen,2020,0.23,0.21,0.56
 Zedelgem ,31040,nee,Uitstraling van straten en pleinen,2020,0.19,0.28,0.53
 Zele ,42028,nee,Uitstraling van straten en pleinen,2020,0.36,0.29,0.35
 Zelzate ,43018,nee,Uitstraling van straten en pleinen,2020,0.49,0.29,0.22
 Zemst ,23096,nee,Uitstraling van straten en pleinen,2020,0.09,0.25,0.66
 Zoersel ,11055,nee,Uitstraling van straten en pleinen,2020,0.11,0.25,0.63
 Zonhoven ,71066,nee,Uitstraling van straten en pleinen,2020,0.17,0.22,0.62
 Zonnebeke ,33037,nee,Uitstraling van straten en pleinen,2020,0.2,0.28,0.53
 Zottegem ,41081,nee,Uitstraling van straten en pleinen,2020,0.42,0.28,0.3
 Zoutleeuw ,24130,nee,Uitstraling van straten en pleinen,2020,0.21,0.29,0.5
 Zuienkerke ,31042,nee,Uitstraling van straten en pleinen,2020,0.08,0.19,0.73
 Zulte ,44081,nee,Uitstraling van straten en pleinen,2020,0.12,0.22,0.66
 Zutendaal ,71067,nee,Uitstraling van straten en pleinen,2020,0.03,0.09,0.88
 Zwalm ,45065,nee,Uitstraling van straten en pleinen,2020,0.22,0.28,0.5
 Zwevegem ,34042,nee,Uitstraling van straten en pleinen,2020,0.17,0.27,0.56
 Zwijndrecht ,11056,nee,Uitstraling van straten en pleinen,2020,0.17,0.24,0.59
13 centrumsteden,/,/,Uitstraling van straten en pleinen,2008,0.13,0.18,0.68
13 centrumsteden,/,/,Uitstraling van straten en pleinen,2011,0.12,0.22,0.66
13 centrumsteden,/,/,Uitstraling van straten en pleinen,2014,0.14,0.19,0.67
13 centrumsteden,/,/,Uitstraling van straten en pleinen,2017,0.13,0.2,0.68
13 centrumsteden,/,/,Uitstraling van straten en pleinen,2020,0.18,0.21,0.61
Gemeenten groter dan 50.000 inw.,/,/,Uitstraling van straten en pleinen,2020,0.18,0.21,0.61
Gemeenten kleiner dan 10.000 inw.,/,/,Uitstraling van straten en pleinen,2020,0.19,0.24,0.57
Gemeenten van 10.000 tot 20.000 inw.,/,/,Uitstraling van straten en pleinen,2020,0.19,0.25,0.56
Gemeenten van 20.000 tot 30.000 inw.,/,/,Uitstraling van straten en pleinen,2020,0.19,0.25,0.55
Gemeenten van 30.000 tot 50.000 inw.,/,/,Uitstraling van straten en pleinen,2020,0.23,0.26,0.51
Vlaams Gewest,/,/,Uitstraling van straten en pleinen,2020,0.2,0.24,0.56
