Gemeente,NIS-code,Centrumstad?,Indicator,Jaar,Ontevreden (%),Neutraal (%),Tevreden (%)
 Lierde ,45063,nee,Tevredenheid over de woning,2020,0.03,0.04,0.93
 Lievegem ,44085,nee,Tevredenheid over de woning,2020,0.05,0.06,0.89
 Lille ,13019,nee,Tevredenheid over de woning,2017,0.03,0.05,0.92
 Lille ,13019,nee,Tevredenheid over de woning,2020,0.04,0.05,0.91
 Linkebeek ,23100,nee,Tevredenheid over de woning,2017,0.07,0.05,0.88
 Linkebeek ,23100,nee,Tevredenheid over de woning,2020,0.04,0.04,0.92
 Lint ,11025,nee,Tevredenheid over de woning,2017,0.04,0.05,0.91
 Lint ,11025,nee,Tevredenheid over de woning,2020,0.05,0.06,0.89
 Linter ,24133,nee,Tevredenheid over de woning,2017,0.04,0.03,0.93
 Linter ,24133,nee,Tevredenheid over de woning,2020,0.03,0.06,0.91
 Lochristi ,44034,nee,Tevredenheid over de woning,2017,0.03,0.04,0.93
 Lochristi ,44034,nee,Tevredenheid over de woning,2020,0.04,0.04,0.92
 Lokeren ,46014,nee,Tevredenheid over de woning,2017,0.02,0.07,0.91
 Lokeren ,46014,nee,Tevredenheid over de woning,2020,0.07,0.05,0.88
 Lommel ,72020,nee,Tevredenheid over de woning,2017,0.02,0.06,0.92
 Lommel ,72020,nee,Tevredenheid over de woning,2020,0.04,0.04,0.92
 Londerzeel ,23045,nee,Tevredenheid over de woning,2017,0.06,0.06,0.88
 Londerzeel ,23045,nee,Tevredenheid over de woning,2020,0.07,0.04,0.89
 Lo-Reninge ,32030,nee,Tevredenheid over de woning,2017,0.06,0.05,0.89
 Lo-Reninge ,32030,nee,Tevredenheid over de woning,2020,0.04,0.06,0.9
 Lovendegem ,44036,nee,Tevredenheid over de woning,2017,0.05,0.04,0.91
 Lubbeek ,24066,nee,Tevredenheid over de woning,2017,0.02,0.04,0.94
 Lubbeek ,24066,nee,Tevredenheid over de woning,2020,0.03,0.04,0.93
 Lummen ,71037,nee,Tevredenheid over de woning,2017,0.04,0.05,0.91
 Lummen ,71037,nee,Tevredenheid over de woning,2020,0.04,0.05,0.91
 Maarkedal ,45064,nee,Tevredenheid over de woning,2017,0.03,0.03,0.94
 Maarkedal ,45064,nee,Tevredenheid over de woning,2020,0.02,0.02,0.95
 Maaseik ,72021,nee,Tevredenheid over de woning,2017,0.06,0.02,0.92
 Maaseik ,72021,nee,Tevredenheid over de woning,2020,0.04,0.04,0.92
 Maasmechelen ,73107,nee,Tevredenheid over de woning,2017,0.1,0.05,0.84
 Maasmechelen ,73107,nee,Tevredenheid over de woning,2020,0.04,0.09,0.87
 Machelen ,23047,nee,Tevredenheid over de woning,2017,0.06,0.13,0.81
 Machelen ,23047,nee,Tevredenheid over de woning,2020,0.09,0.09,0.82
 Maldegem ,43010,nee,Tevredenheid over de woning,2017,0.05,0.04,0.91
 Maldegem ,43010,nee,Tevredenheid over de woning,2020,0.03,0.06,0.9
 Malle ,11057,nee,Tevredenheid over de woning,2017,0.05,0.04,0.9
 Malle ,11057,nee,Tevredenheid over de woning,2020,0.03,0.03,0.95
 Mechelen ,12025,ja,Tevredenheid over de woning,2011,0.08,0.1,0.82
 Mechelen ,12025,ja,Tevredenheid over de woning,2014,0.06,0.09,0.85
 Mechelen ,12025,ja,Tevredenheid over de woning,2017,0.08,0.08,0.84
 Mechelen ,12025,ja,Tevredenheid over de woning,2020,0.04,0.06,0.91
 Meerhout ,13021,nee,Tevredenheid over de woning,2017,0.05,0.05,0.91
 Meerhout ,13021,nee,Tevredenheid over de woning,2020,0.04,0.07,0.89
 Meeuwen-Gruitrode ,72040,nee,Tevredenheid over de woning,2017,0.03,0.04,0.93
 Meise ,23050,nee,Tevredenheid over de woning,2017,0.04,0.06,0.91
 Meise ,23050,nee,Tevredenheid over de woning,2020,0.03,0.06,0.91
 Melle ,44040,nee,Tevredenheid over de woning,2017,0.03,0.04,0.93
 Melle ,44040,nee,Tevredenheid over de woning,2020,0.04,0.07,0.89
 Menen ,34027,nee,Tevredenheid over de woning,2017,0.05,0.05,0.9
 Menen ,34027,nee,Tevredenheid over de woning,2020,0.08,0.06,0.86
 Merchtem ,23052,nee,Tevredenheid over de woning,2017,0.03,0.07,0.89
 Merchtem ,23052,nee,Tevredenheid over de woning,2020,0.03,0.05,0.91
 Merelbeke ,44043,nee,Tevredenheid over de woning,2017,0.04,0.04,0.91
 Merelbeke ,44043,nee,Tevredenheid over de woning,2020,0.04,0.03,0.93
 Merksplas ,13023,nee,Tevredenheid over de woning,2017,0.02,0.04,0.94
 Merksplas ,13023,nee,Tevredenheid over de woning,2020,0.04,0.05,0.91
 Mesen ,33016,nee,Tevredenheid over de woning,2017,0.07,0.07,0.86
 Mesen ,33016,nee,Tevredenheid over de woning,2020,0.04,0.07,0.89
 Meulebeke ,37007,nee,Tevredenheid over de woning,2017,0.03,0.04,0.93
 Meulebeke ,37007,nee,Tevredenheid over de woning,2020,0.02,0.04,0.94
 Middelkerke ,35011,nee,Tevredenheid over de woning,2017,0.03,0.05,0.92
 Middelkerke ,35011,nee,Tevredenheid over de woning,2020,0.03,0.07,0.9
 Moerbeke ,44045,nee,Tevredenheid over de woning,2017,0.04,0.03,0.93
 Moerbeke ,44045,nee,Tevredenheid over de woning,2020,0.06,0.07,0.88
 Mol ,13025,nee,Tevredenheid over de woning,2017,0.06,0.06,0.88
 Mol ,13025,nee,Tevredenheid over de woning,2020,0.06,0.05,0.9
 Moorslede ,36012,nee,Tevredenheid over de woning,2017,0.04,0.04,0.92
 Moorslede ,36012,nee,Tevredenheid over de woning,2020,0.02,0.05,0.93
 Mortsel ,11029,nee,Tevredenheid over de woning,2017,0.06,0.05,0.89
 Mortsel ,11029,nee,Tevredenheid over de woning,2020,0.07,0.05,0.88
 Nazareth ,44048,nee,Tevredenheid over de woning,2017,0.04,0.04,0.91
 Nazareth ,44048,nee,Tevredenheid over de woning,2020,0.03,0.06,0.91
 Neerpelt ,72025,nee,Tevredenheid over de woning,2017,0.03,0.05,0.92
 Nevele ,44049,nee,Tevredenheid over de woning,2017,0.01,0.04,0.94
 Niel ,11030,nee,Tevredenheid over de woning,2017,0.05,0.08,0.87
 Niel ,11030,nee,Tevredenheid over de woning,2020,0.03,0.1,0.87
 Nieuwerkerken ,71045,nee,Tevredenheid over de woning,2017,0.04,0.04,0.93
 Nieuwerkerken ,71045,nee,Tevredenheid over de woning,2020,0.04,0.04,0.92
 Nieuwpoort ,38016,nee,Tevredenheid over de woning,2017,0.05,0.04,0.91
 Nieuwpoort ,38016,nee,Tevredenheid over de woning,2020,0.05,0.05,0.9
 Nijlen ,12026,nee,Tevredenheid over de woning,2017,0.05,0.04,0.91
 Nijlen ,12026,nee,Tevredenheid over de woning,2020,0.04,0.03,0.92
 Ninove ,41048,nee,Tevredenheid over de woning,2017,0.06,0.08,0.86
 Ninove ,41048,nee,Tevredenheid over de woning,2020,0.03,0.07,0.9
 Olen ,13029,nee,Tevredenheid over de woning,2017,0.04,0.04,0.91
 Olen ,13029,nee,Tevredenheid over de woning,2020,0.04,0.07,0.89
 Oostende ,35013,ja,Tevredenheid over de woning,2011,0.07,0.09,0.84
 Oostende ,35013,ja,Tevredenheid over de woning,2014,0.05,0.09,0.85
 Oostende ,35013,ja,Tevredenheid over de woning,2017,0.08,0.09,0.83
 Oostende ,35013,ja,Tevredenheid over de woning,2020,0.07,0.09,0.84
 Oosterzele ,44052,nee,Tevredenheid over de woning,2017,0.03,0.05,0.91
 Oosterzele ,44052,nee,Tevredenheid over de woning,2020,0.05,0.06,0.89
 Oostkamp ,31022,nee,Tevredenheid over de woning,2017,0.04,0.03,0.93
 Oostkamp ,31022,nee,Tevredenheid over de woning,2020,0.02,0.04,0.94
 Oostrozebeke ,37010,nee,Tevredenheid over de woning,2017,0.04,0.04,0.92
 Oostrozebeke ,37010,nee,Tevredenheid over de woning,2020,0.05,0.03,0.92
 Opglabbeek ,71047,nee,Tevredenheid over de woning,2017,0.02,0.04,0.93
 Opwijk ,23060,nee,Tevredenheid over de woning,2017,0.05,0.04,0.9
 Opwijk ,23060,nee,Tevredenheid over de woning,2020,0.04,0.05,0.92
 Oudenaarde ,45035,nee,Tevredenheid over de woning,2017,0.08,0.07,0.85
 Oudenaarde ,45035,nee,Tevredenheid over de woning,2020,0.06,0.05,0.89
 Oudenburg ,35014,nee,Tevredenheid over de woning,2017,0.04,0.03,0.93
 Oudenburg ,35014,nee,Tevredenheid over de woning,2020,0.06,0.05,0.89
 Oud-Heverlee ,24086,nee,Tevredenheid over de woning,2017,0.03,0.02,0.94
 Oud-Heverlee ,24086,nee,Tevredenheid over de woning,2020,0.03,0.04,0.92
 Oudsbergen ,72042,nee,Tevredenheid over de woning,2020,0.04,0.04,0.92
 Oud-Turnhout ,13031,nee,Tevredenheid over de woning,2017,0.04,0.04,0.92
 Oud-Turnhout ,13031,nee,Tevredenheid over de woning,2020,0.03,0.03,0.94
 Overijse ,23062,nee,Tevredenheid over de woning,2017,0.04,0.06,0.91
 Overijse ,23062,nee,Tevredenheid over de woning,2020,0.04,0.06,0.9
 Overpelt ,72029,nee,Tevredenheid over de woning,2017,0.04,0.05,0.91
 Peer ,72030,nee,Tevredenheid over de woning,2017,0.03,0.04,0.93
 Peer ,72030,nee,Tevredenheid over de woning,2020,0.03,0.06,0.91
 Pelt ,72043,nee,Tevredenheid over de woning,2020,0.03,0.05,0.92
 Pepingen ,23064,nee,Tevredenheid over de woning,2017,0.04,0.04,0.93
 Pepingen ,23064,nee,Tevredenheid over de woning,2020,0.01,0.03,0.95
 Pittem ,37011,nee,Tevredenheid over de woning,2017,0.04,0.03,0.93
 Pittem ,37011,nee,Tevredenheid over de woning,2020,0.04,0.03,0.92
 Poperinge ,33021,nee,Tevredenheid over de woning,2017,0.05,0.06,0.89
 Poperinge ,33021,nee,Tevredenheid over de woning,2020,0.04,0.07,0.89
 Putte ,12029,nee,Tevredenheid over de woning,2017,0.05,0.05,0.9
 Putte ,12029,nee,Tevredenheid over de woning,2020,0.04,0.08,0.87
 Puurs ,12030,nee,Tevredenheid over de woning,2017,0.03,0.06,0.91
 Puurs-Sint-Amands ,12041,nee,Tevredenheid over de woning,2020,0.05,0.03,0.92
 Ranst ,11035,nee,Tevredenheid over de woning,2017,0.03,0.04,0.93
 Ranst ,11035,nee,Tevredenheid over de woning,2020,0.03,0.03,0.94
 Ravels ,13035,nee,Tevredenheid over de woning,2017,0.04,0.03,0.93
 Ravels ,13035,nee,Tevredenheid over de woning,2020,0.03,0.04,0.93
 Retie ,13036,nee,Tevredenheid over de woning,2017,0.02,0.05,0.93
 Retie ,13036,nee,Tevredenheid over de woning,2020,0.03,0.05,0.92
 Riemst ,73066,nee,Tevredenheid over de woning,2017,0.04,0.05,0.91
 Riemst ,73066,nee,Tevredenheid over de woning,2020,0.04,0.06,0.9
 Rijkevorsel ,13037,nee,Tevredenheid over de woning,2017,0.04,0.07,0.89
 Rijkevorsel ,13037,nee,Tevredenheid over de woning,2020,0.03,0.06,0.91
 Roeselare ,36015,ja,Tevredenheid over de woning,2011,0.04,0.06,0.9
 Roeselare ,36015,ja,Tevredenheid over de woning,2014,0.04,0.04,0.92
 Roeselare ,36015,ja,Tevredenheid over de woning,2017,0.06,0.07,0.87
 Roeselare ,36015,ja,Tevredenheid over de woning,2020,0.05,0.06,0.89
 Ronse ,45041,nee,Tevredenheid over de woning,2017,0.08,0.08,0.85
 Ronse ,45041,nee,Tevredenheid over de woning,2020,0.08,0.08,0.83
 Roosdaal ,23097,nee,Tevredenheid over de woning,2017,0.05,0.04,0.91
 Roosdaal ,23097,nee,Tevredenheid over de woning,2020,0.04,0.02,0.94
 Rotselaar ,24094,nee,Tevredenheid over de woning,2017,0.05,0.05,0.9
 Rotselaar ,24094,nee,Tevredenheid over de woning,2020,0.04,0.05,0.91
 Ruiselede ,37012,nee,Tevredenheid over de woning,2017,0.02,0.06,0.92
 Ruiselede ,37012,nee,Tevredenheid over de woning,2020,0.03,0.06,0.91
 Rumst ,11037,nee,Tevredenheid over de woning,2017,0.04,0.05,0.9
 Rumst ,11037,nee,Tevredenheid over de woning,2020,0.05,0.05,0.89
 Schelle ,11038,nee,Tevredenheid over de woning,2017,0.04,0.05,0.91
 Schelle ,11038,nee,Tevredenheid over de woning,2020,0.04,0.06,0.9
 Scherpenheuvel-Zichem ,24134,nee,Tevredenheid over de woning,2017,0.04,0.06,0.9
 Scherpenheuvel-Zichem ,24134,nee,Tevredenheid over de woning,2020,0.05,0.06,0.9
 Schilde ,11039,nee,Tevredenheid over de woning,2017,0.03,0.05,0.92
 Schilde ,11039,nee,Tevredenheid over de woning,2020,0.04,0.04,0.93
 Schoten ,11040,nee,Tevredenheid over de woning,2017,0.04,0.07,0.89
 Schoten ,11040,nee,Tevredenheid over de woning,2020,0.03,0.08,0.89
 Sint-Amands ,12034,nee,Tevredenheid over de woning,2017,0.05,0.05,0.9
 Sint-Genesius-Rode ,23101,nee,Tevredenheid over de woning,2017,0.03,0.09,0.89
 Sint-Genesius-Rode ,23101,nee,Tevredenheid over de woning,2020,0.04,0.04,0.92
 Sint-Gillis-Waas ,46020,nee,Tevredenheid over de woning,2017,0.06,0.05,0.89
 Sint-Gillis-Waas ,46020,nee,Tevredenheid over de woning,2020,0.01,0.07,0.92
 Sint-Katelijne-Waver ,12035,nee,Tevredenheid over de woning,2017,0.04,0.06,0.89
 Sint-Katelijne-Waver ,12035,nee,Tevredenheid over de woning,2020,0.03,0.05,0.92
 Sint-Laureins ,43014,nee,Tevredenheid over de woning,2017,0.03,0.05,0.92
 Sint-Laureins ,43014,nee,Tevredenheid over de woning,2020,0.05,0.05,0.9
 Sint-Lievens-Houtem ,41063,nee,Tevredenheid over de woning,2017,0.03,0.04,0.93
 Sint-Lievens-Houtem ,41063,nee,Tevredenheid over de woning,2020,0.04,0.05,0.9
 Sint-Martens-Latem ,44064,nee,Tevredenheid over de woning,2017,0.01,0.02,0.96
 Sint-Martens-Latem ,44064,nee,Tevredenheid over de woning,2020,0.01,0.04,0.94
 Sint-Niklaas ,46021,ja,Tevredenheid over de woning,2011,0.07,0.08,0.84
 Sint-Niklaas ,46021,ja,Tevredenheid over de woning,2014,0.06,0.07,0.87
 Sint-Niklaas ,46021,ja,Tevredenheid over de woning,2017,0.08,0.08,0.84
 Sint-Niklaas ,46021,ja,Tevredenheid over de woning,2020,0.06,0.08,0.86
 Sint-Pieters-Leeuw ,23077,nee,Tevredenheid over de woning,2017,0.06,0.08,0.86
 Sint-Pieters-Leeuw ,23077,nee,Tevredenheid over de woning,2020,0.06,0.1,0.84
 Sint-Truiden ,71053,nee,Tevredenheid over de woning,2017,0.06,0.06,0.88
 Sint-Truiden ,71053,nee,Tevredenheid over de woning,2020,0.05,0.06,0.88
 Spiere-Helkijn ,34043,nee,Tevredenheid over de woning,2017,0.03,0.02,0.95
 Spiere-Helkijn ,34043,nee,Tevredenheid over de woning,2020,0.06,0.03,0.91
 Stabroek ,11044,nee,Tevredenheid over de woning,2017,0.04,0.03,0.93
 Stabroek ,11044,nee,Tevredenheid over de woning,2020,0.05,0.08,0.87
 Staden ,36019,nee,Tevredenheid over de woning,2017,0.03,0.05,0.92
 Staden ,36019,nee,Tevredenheid over de woning,2020,0.04,0.04,0.92
 Steenokkerzeel ,23081,nee,Tevredenheid over de woning,2017,0.05,0.05,0.9
 Steenokkerzeel ,23081,nee,Tevredenheid over de woning,2020,0.05,0.04,0.92
 Stekene ,46024,nee,Tevredenheid over de woning,2017,0.05,0.05,0.9
 Stekene ,46024,nee,Tevredenheid over de woning,2020,0.04,0.04,0.92
 Temse ,46025,nee,Tevredenheid over de woning,2017,0.04,0.09,0.88
 Temse ,46025,nee,Tevredenheid over de woning,2020,0.06,0.06,0.89
 Ternat ,23086,nee,Tevredenheid over de woning,2017,0.05,0.03,0.92
 Ternat ,23086,nee,Tevredenheid over de woning,2020,0.03,0.03,0.93
 Tervuren ,24104,nee,Tevredenheid over de woning,2017,0.05,0.03,0.92
 Tervuren ,24104,nee,Tevredenheid over de woning,2020,0.04,0.04,0.93
 Tessenderlo ,71057,nee,Tevredenheid over de woning,2017,0.04,0.06,0.9
 Tessenderlo ,71057,nee,Tevredenheid over de woning,2020,0.04,0.06,0.9
 Tielt ,37015,nee,Tevredenheid over de woning,2017,0.04,0.04,0.92
 Tielt ,37015,nee,Tevredenheid over de woning,2020,0.04,0.03,0.92
 Tielt-Winge ,24135,nee,Tevredenheid over de woning,2017,0.04,0.03,0.93
 Tielt-Winge ,24135,nee,Tevredenheid over de woning,2020,0.03,0.06,0.91
 Tienen ,24107,nee,Tevredenheid over de woning,2017,0.06,0.07,0.87
 Tienen ,24107,nee,Tevredenheid over de woning,2020,0.09,0.07,0.84
 Tongeren ,73083,nee,Tevredenheid over de woning,2017,0.04,0.07,0.89
 Tongeren ,73083,nee,Tevredenheid over de woning,2020,0.04,0.1,0.86
 Torhout ,31033,nee,Tevredenheid over de woning,2017,0.05,0.07,0.88
 Torhout ,31033,nee,Tevredenheid over de woning,2020,0.05,0.07,0.88
 Tremelo ,24109,nee,Tevredenheid over de woning,2017,0.05,0.06,0.9
 Tremelo ,24109,nee,Tevredenheid over de woning,2020,0.05,0.07,0.88
 Turnhout ,13040,ja,Tevredenheid over de woning,2011,0.08,0.08,0.84
 Turnhout ,13040,ja,Tevredenheid over de woning,2014,0.09,0.1,0.82
 Turnhout ,13040,ja,Tevredenheid over de woning,2017,0.08,0.1,0.82
 Turnhout ,13040,ja,Tevredenheid over de woning,2020,0.07,0.09,0.84
 Veurne ,38025,nee,Tevredenheid over de woning,2017,0.05,0.05,0.91
 Veurne ,38025,nee,Tevredenheid over de woning,2020,0.04,0.03,0.93
 Vilvoorde ,23088,nee,Tevredenheid over de woning,2017,0.05,0.09,0.86
 Vilvoorde ,23088,nee,Tevredenheid over de woning,2020,0.06,0.12,0.82
 Vleteren ,33041,nee,Tevredenheid over de woning,2017,0.04,0.05,0.91
 Vleteren ,33041,nee,Tevredenheid over de woning,2020,0.04,0.05,0.91
 Voeren ,73109,nee,Tevredenheid over de woning,2017,0.03,0.06,0.91
 Voeren ,73109,nee,Tevredenheid over de woning,2020,0.05,0.02,0.93
 Vorselaar ,13044,nee,Tevredenheid over de woning,2017,0.05,0.04,0.91
 Vorselaar ,13044,nee,Tevredenheid over de woning,2020,0.02,0.05,0.93
 Vosselaar ,13046,nee,Tevredenheid over de woning,2017,0.04,0.04,0.92
 Vosselaar ,13046,nee,Tevredenheid over de woning,2020,0.02,0.04,0.93
 Waarschoot ,44072,nee,Tevredenheid over de woning,2017,0.05,0.04,0.91
 Waasmunster ,42023,nee,Tevredenheid over de woning,2017,0.04,0.04,0.92
 Waasmunster ,42023,nee,Tevredenheid over de woning,2020,0.06,0.04,0.91
 Wachtebeke ,44073,nee,Tevredenheid over de woning,2017,0.05,0.06,0.89
 Wachtebeke ,44073,nee,Tevredenheid over de woning,2020,0.04,0.08,0.88
 Waregem ,34040,nee,Tevredenheid over de woning,2017,0.03,0.07,0.9
 Waregem ,34040,nee,Tevredenheid over de woning,2020,0.03,0.06,0.91
 Wellen ,73098,nee,Tevredenheid over de woning,2017,0.05,0.04,0.91
 Wellen ,73098,nee,Tevredenheid over de woning,2020,0.04,0.07,0.89
 Wemmel ,23102,nee,Tevredenheid over de woning,2017,0.06,0.09,0.85
 Wemmel ,23102,nee,Tevredenheid over de woning,2020,0.05,0.11,0.84
 Wervik ,33029,nee,Tevredenheid over de woning,2017,0.05,0.05,0.9
 Wervik ,33029,nee,Tevredenheid over de woning,2020,0.06,0.06,0.89
 Westerlo ,13049,nee,Tevredenheid over de woning,2017,0.04,0.04,0.93
 Westerlo ,13049,nee,Tevredenheid over de woning,2020,0.03,0.05,0.93
 Wetteren ,42025,nee,Tevredenheid over de woning,2017,0.03,0.07,0.9
 Wetteren ,42025,nee,Tevredenheid over de woning,2020,0.05,0.1,0.86
 Wevelgem ,34041,nee,Tevredenheid over de woning,2017,0.04,0.04,0.92
 Wevelgem ,34041,nee,Tevredenheid over de woning,2020,0.04,0.05,0.92
 Wezembeek-Oppem ,23103,nee,Tevredenheid over de woning,2017,0.04,0.06,0.91
 Wezembeek-Oppem ,23103,nee,Tevredenheid over de woning,2020,0.04,0.07,0.89
 Wichelen ,42026,nee,Tevredenheid over de woning,2017,0.03,0.04,0.93
 Wichelen ,42026,nee,Tevredenheid over de woning,2020,0.03,0.05,0.92
 Wielsbeke ,37017,nee,Tevredenheid over de woning,2017,0.03,0.06,0.9
 Wielsbeke ,37017,nee,Tevredenheid over de woning,2020,0.05,0.03,0.92
 Wijnegem ,11050,nee,Tevredenheid over de woning,2017,0.04,0.06,0.9
 Wijnegem ,11050,nee,Tevredenheid over de woning,2020,0.04,0.06,0.9
 Willebroek ,12040,nee,Tevredenheid over de woning,2017,0.05,0.08,0.87
 Willebroek ,12040,nee,Tevredenheid over de woning,2020,0.06,0.1,0.84
 Wingene ,37018,nee,Tevredenheid over de woning,2017,0.02,0.05,0.93
 Wingene ,37018,nee,Tevredenheid over de woning,2020,0.04,0.04,0.92
 Wommelgem ,11052,nee,Tevredenheid over de woning,2017,0.04,0.03,0.93
 Wommelgem ,11052,nee,Tevredenheid over de woning,2020,0.05,0.07,0.88
 Wortegem-Petegem ,45061,nee,Tevredenheid over de woning,2017,0.02,0.03,0.95
 Wortegem-Petegem ,45061,nee,Tevredenheid over de woning,2020,0.05,0.06,0.9
 Wuustwezel ,11053,nee,Tevredenheid over de woning,2017,0.04,0.04,0.92
 Wuustwezel ,11053,nee,Tevredenheid over de woning,2020,0.04,0.03,0.93
 Zandhoven ,11054,nee,Tevredenheid over de woning,2017,0.02,0.04,0.94
 Zandhoven ,11054,nee,Tevredenheid over de woning,2020,0.03,0.06,0.91
 Zaventem ,23094,nee,Tevredenheid over de woning,2017,0.05,0.08,0.87
 Zaventem ,23094,nee,Tevredenheid over de woning,2020,0.08,0.07,0.85
 Zedelgem ,31040,nee,Tevredenheid over de woning,2017,0.06,0.06,0.88
 Zedelgem ,31040,nee,Tevredenheid over de woning,2020,0.05,0.05,0.9
 Zele ,42028,nee,Tevredenheid over de woning,2017,0.05,0.07,0.88
 Zele ,42028,nee,Tevredenheid over de woning,2020,0.06,0.07,0.87
 Zelzate ,43018,nee,Tevredenheid over de woning,2017,0.08,0.11,0.8
 Zelzate ,43018,nee,Tevredenheid over de woning,2020,0.06,0.08,0.86
 Zemst ,23096,nee,Tevredenheid over de woning,2017,0.04,0.04,0.92
 Zemst ,23096,nee,Tevredenheid over de woning,2020,0.04,0.04,0.92
 Zingem ,45057,nee,Tevredenheid over de woning,2017,0.04,0.05,0.91
 Zoersel ,11055,nee,Tevredenheid over de woning,2017,0.03,0.06,0.92
 Zoersel ,11055,nee,Tevredenheid over de woning,2020,0.04,0.02,0.94
 Zomergem ,44080,nee,Tevredenheid over de woning,2017,0.04,0.03,0.92
 Zonhoven ,71066,nee,Tevredenheid over de woning,2017,0.04,0.05,0.91
 Zonhoven ,71066,nee,Tevredenheid over de woning,2020,0.06,0.05,0.89
 Zonnebeke ,33037,nee,Tevredenheid over de woning,2017,0.03,0.03,0.94
 Zonnebeke ,33037,nee,Tevredenheid over de woning,2020,0.02,0.05,0.92
 Zottegem ,41081,nee,Tevredenheid over de woning,2017,0.04,0.05,0.91
 Zottegem ,41081,nee,Tevredenheid over de woning,2020,0.04,0.05,0.91
 Zoutleeuw ,24130,nee,Tevredenheid over de woning,2017,0.03,0.04,0.93
 Zoutleeuw ,24130,nee,Tevredenheid over de woning,2020,0.04,0.05,0.91
 Zuienkerke ,31042,nee,Tevredenheid over de woning,2017,0.04,0.04,0.92
 Zuienkerke ,31042,nee,Tevredenheid over de woning,2020,0.04,0.05,0.91
 Zulte ,44081,nee,Tevredenheid over de woning,2017,0.03,0.04,0.94
 Zulte ,44081,nee,Tevredenheid over de woning,2020,0.04,0.04,0.91
 Zutendaal ,71067,nee,Tevredenheid over de woning,2017,0.04,0.04,0.93
 Zutendaal ,71067,nee,Tevredenheid over de woning,2020,0.04,0.08,0.88
 Zwalm ,45065,nee,Tevredenheid over de woning,2017,0.02,0.03,0.96
 Zwalm ,45065,nee,Tevredenheid over de woning,2020,0.04,0.05,0.91
 Zwevegem ,34042,nee,Tevredenheid over de woning,2017,0.04,0.03,0.93
 Zwevegem ,34042,nee,Tevredenheid over de woning,2020,0.02,0.07,0.91
 Zwijndrecht ,11056,nee,Tevredenheid over de woning,2017,0.05,0.07,0.88
 Zwijndrecht ,11056,nee,Tevredenheid over de woning,2020,0.07,0.08,0.85
13 centrumsteden,/,/,Tevredenheid over de woning,2011,0.08,0.09,0.83
13 centrumsteden,/,/,Tevredenheid over de woning,2014,0.08,0.09,0.83
13 centrumsteden,/,/,Tevredenheid over de woning,2017,0.08,0.09,0.83
13 centrumsteden,/,/,Tevredenheid over de woning,2020,0.07,0.09,0.85
Gemeenten groter dan 50.000 inw.,/,/,Tevredenheid over de woning,2017,0.08,0.09,0.83
Gemeenten groter dan 50.000 inw.,/,/,Tevredenheid over de woning,2020,0.07,0.09,0.85
Gemeenten kleiner dan 10.000 inw.,/,/,Tevredenheid over de woning,2017,0.04,0.05,0.92
Gemeenten kleiner dan 10.000 inw.,/,/,Tevredenheid over de woning,2020,0.04,0.05,0.91
Gemeenten van 10.000 tot 20.000 inw.,/,/,Tevredenheid over de woning,2017,0.04,0.05,0.91
Gemeenten van 10.000 tot 20.000 inw.,/,/,Tevredenheid over de woning,2020,0.04,0.05,0.9
Gemeenten van 20.000 tot 30.000 inw.,/,/,Tevredenheid over de woning,2017,0.04,0.05,0.9
Gemeenten van 20.000 tot 30.000 inw.,/,/,Tevredenheid over de woning,2020,0.04,0.06,0.9
Gemeenten van 30.000 tot 50.000 inw.,/,/,Tevredenheid over de woning,2017,0.05,0.06,0.89
Gemeenten van 30.000 tot 50.000 inw.,/,/,Tevredenheid over de woning,2020,0.05,0.07,0.88
Vlaams Gewest,/,/,Tevredenheid over de woning,2017,0.05,0.06,0.88
Vlaams Gewest,/,/,Tevredenheid over de woning,2020,0.05,0.07,0.89
