Gemeente,NIS-code,Centrumstad?,Indicator,Herkomst,Jaar,Aantal personen van 0 tot en met 59 jaar dat leeft in een gezin met zeer lage werkintensiteit naar herkomst,Aantal inwoners van 0 tot en met 59 jaar naar herkomst (KSZ-cijfers),Procent
Merchtem,23052,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2017,411,9600,0.0428125
Merchtem,23052,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2017,85,1040,0.0817308
Merchtem,23052,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13                                              ,2017,23,271,0.0848708
Merchtem,23052,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU                                    ,2017,27,259,0.104247
Merchtem,23052,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2017,273,1436,0.190111
Merchtem,23052,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb                                ,2017,86,458,0.187773
Merchtem,23052,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2017,40,449,0.0890869
Merchtem,23052,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2017,22,320,0.06875
Merchtem,23052,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen                                     ,2018,167,783,0.213282
Merchtem,23052,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2018,428,9475,0.0451715
Merchtem,23052,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2018,99,1104,0.0896739
Merchtem,23052,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13                                              ,2018,29,329,0.0881459
Merchtem,23052,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU                                    ,2018,36,263,0.136882
Merchtem,23052,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2018,310,1581,0.196078
Merchtem,23052,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb                                ,2018,107,535,0.2
Merchtem,23052,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2018,48,447,0.107383
Merchtem,23052,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2018,22,328,0.0670732
Merchtem,23052,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen                                     ,2019,206,863,0.238702
Merchtem,23052,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2019,383,9346,0.0409801
Merchtem,23052,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2019,115,1182,0.0972927
Merchtem,23052,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13                                              ,2019,34,371,0.0916442
Merchtem,23052,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU                                    ,2019,30,276,0.108696
Merchtem,23052,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2019,363,1771,0.204969
Merchtem,23052,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb                                ,2019,127,632,0.200949
Merchtem,23052,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2019,59,463,0.12743
Merchtem,23052,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2019,22,348,0.0632184
Merchtem,23052,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen                                     ,2020,184,909,0.20242
Merchtem,23052,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2020,352,9236,0.0381117
Merchtem,23052,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2020,98,1220,0.0803279
Merchtem,23052,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13                                              ,2020,37,420,0.0880952
Merchtem,23052,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU                                    ,2020,25,270,0.0925926
Merchtem,23052,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2020,328,1885,0.174005
Merchtem,23052,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb                                ,2020,119,706,0.168555
Merchtem,23052,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2020,37,435,0.0850575
Merchtem,23052,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2020,24,365,0.0657534
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen                                     ,2009,43,232,0.185345
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2009,344,9401,0.0365919
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2009,39,297,0.131313
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2009,73,399,0.182957
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb                                ,2009,30,134,0.223881
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2009,22,161,0.136646
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2009,16,100,0.16
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen                                     ,2010,49,280,0.175
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2010,379,9473,0.0400084
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2010,35,345,0.101449
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2010,86,459,0.187364
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb                                ,2010,37,145,0.255172
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2010,18,171,0.105263
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2010,15,106,0.141509
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen                                     ,2011,67,339,0.19764
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2011,330,9484,0.0347954
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2011,33,358,0.0921788
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU                                    ,2011,10,47,0.212766
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2011,116,564,0.205674
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb                                ,2011,39,178,0.219101
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2011,14,178,0.0786517
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2011,15,111,0.135135
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen                                     ,2012,72,369,0.195122
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2012,357,9567,0.0373158
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2012,38,389,0.0976864
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU                                    ,2012,11,54,0.203704
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2012,108,617,0.175041
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb                                ,2012,25,194,0.128866
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2012,22,199,0.110553
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2012,14,120,0.116667
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen                                     ,2013,90,447,0.201342
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2013,357,9605,0.0371681
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2013,59,466,0.126609
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13                                              ,2013,10,91,0.10989
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU                                    ,2013,17,72,0.236111
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2013,140,735,0.190476
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb                                ,2013,33,216,0.152778
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2013,32,217,0.147465
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2013,17,158,0.107595
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen                                     ,2014,87,480,0.18125
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2014,366,9456,0.0387056
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2014,45,487,0.0924025
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13                                              ,2014,13,112,0.116071
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU                                    ,2014,24,73,0.328767
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2014,140,784,0.178571
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb                                ,2014,29,231,0.125541
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2014,14,221,0.0633484
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2014,18,154,0.116883
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen                                     ,2015,112,525,0.213333
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2015,423,9414,0.0449331
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2015,56,532,0.105263
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13                                              ,2015,16,126,0.126984
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU                                    ,2015,16,74,0.216216
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2015,173,841,0.205707
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb                                ,2015,45,242,0.18595
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2015,23,226,0.10177
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2015,17,180,0.0944444
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen                                     ,2016,115,546,0.210623
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2016,415,9324,0.0445088
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2016,58,598,0.09699
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13                                              ,2016,16,179,0.0893855
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU                                    ,2016,20,82,0.243902
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2016,180,892,0.201794
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb                                ,2016,45,264,0.170455
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2016,29,239,0.121339
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2016,13,180,0.0722222
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen                                     ,2017,121,584,0.207192
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2017,395,9247,0.0427166
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2017,73,661,0.110439
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13                                              ,2017,14,219,0.0639269
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU                                    ,2017,18,75,0.24
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2017,185,956,0.193515
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb                                ,2017,46,297,0.154882
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2017,39,245,0.159184
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2017,20,197,0.101523
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen                                     ,2018,111,608,0.182566
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2018,381,9079,0.041965
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2018,60,697,0.0860832
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13                                              ,2018,13,267,0.0486891
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU                                    ,2018,18,81,0.222222
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2018,181,1003,0.180459
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb                                ,2018,52,314,0.165605
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2018,30,245,0.122449
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2018,17,185,0.0918919
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen                                     ,2019,180,690,0.26087
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2019,361,8977,0.0402139
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2019,55,764,0.0719895
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13                                              ,2019,11,296,0.0371622
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU                                    ,2019,21,81,0.259259
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2019,268,1128,0.237589
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb                                ,2019,67,357,0.187675
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2019,26,260,0.1
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2019,18,208,0.0865385
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen                                     ,2020,143,737,0.19403
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2020,362,8914,0.0406103
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2020,49,839,0.0584029
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13                                              ,2020,20,375,0.0533333
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU                                    ,2020,27,110,0.245455
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2020,239,1222,0.195581
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb                                ,2020,69,375,0.184
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2020,15,253,0.0592885
Opwijk,23060,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2020,14,211,0.0663507
Overijse,23062,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen                                     ,2009,474,1346,0.352155
Overijse,23062,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2009,787,12142,0.0648163
Overijse,23062,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2009,1516,4566,0.332019
Overijse,23062,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13                                              ,2009,108,345,0.313043
Overijse,23062,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU                                    ,2009,39,205,0.190244
Overijse,23062,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2009,554,1775,0.312113
Overijse,23062,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb                                ,2009,41,224,0.183036
Overijse,23062,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2009,1137,3346,0.339809
Overijse,23062,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2009,271,875,0.309714
Overijse,23062,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen                                     ,2010,440,1383,0.318149
Overijse,23062,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2010,755,12012,0.0628538
Overijse,23062,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2010,1474,4557,0.323458
Overijse,23062,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13                                              ,2010,125,379,0.329815
Overijse,23062,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU                                    ,2010,63,208,0.302885
Overijse,23062,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2010,570,1836,0.310458
Overijse,23062,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb                                ,2010,67,245,0.273469
Overijse,23062,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2010,1080,3275,0.329771
Overijse,23062,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2010,269,903,0.297896
Overijse,23062,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen                                     ,2011,415,1418,0.292666
Overijse,23062,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2011,739,11852,0.0623523
Overijse,23062,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2011,1455,4555,0.319429
Overijse,23062,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13                                              ,2011,157,448,0.350446
Overijse,23062,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU                                    ,2011,72,234,0.307692
Overijse,23062,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2011,547,1938,0.28225
Overijse,23062,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb                                ,2011,60,286,0.20979
Overijse,23062,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2011,1046,3197,0.327182
Overijse,23062,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2011,252,910,0.276923
Overijse,23062,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen                                     ,2012,489,1535,0.318567
Overijse,23062,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2012,703,11815,0.0595006
Overijse,23062,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2012,1380,4521,0.305242
Overijse,23062,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13                                              ,2012,177,509,0.347741
Overijse,23062,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU                                    ,2012,57,249,0.228916
Overijse,23062,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2012,595,2090,0.284689
Overijse,23062,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb                                ,2012,49,306,0.160131
Overijse,23062,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2012,951,3074,0.309369
Overijse,23062,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2012,252,938,0.268657
Overijse,23062,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen                                     ,2013,489,1535,0.318567
Overijse,23062,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2013,702,11662,0.0601955
Overijse,23062,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2013,1327,4558,0.291136
Overijse,23062,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13                                              ,2013,210,607,0.345964
Overijse,23062,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU                                    ,2013,56,266,0.210526
Overijse,23062,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2013,604,2121,0.284771
Overijse,23062,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb                                ,2013,59,320,0.184375
Overijse,23062,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2013,854,2967,0.287833
Overijse,23062,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2013,263,984,0.267276
Overijse,23062,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen                                     ,2014,441,1531,0.288047
Overijse,23062,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2014,703,11555,0.0608395
Overijse,23062,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2014,1231,4453,0.276443
Overijse,23062,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13                                              ,2014,213,656,0.324695
Overijse,23062,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU                                    ,2014,53,271,0.195572
Overijse,23062,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2014,583,2190,0.26621
Overijse,23062,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb                                ,2014,89,388,0.229381
Overijse,23062,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2014,768,2825,0.271858
Overijse,23062,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2014,250,972,0.257202
Overijse,23062,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen                                     ,2015,359,1462,0.245554
Overijse,23062,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2015,700,11485,0.0609491
Overijse,23062,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2015,1246,4596,0.271105
Overijse,23062,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13                                              ,2015,247,770,0.320779
Overijse,23062,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU                                    ,2015,59,287,0.205575
Overijse,23062,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2015,472,2160,0.218519
Overijse,23062,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb                                ,2015,54,411,0.131387
Overijse,23062,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2015,739,2805,0.263458
Overijse,23062,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2015,260,1021,0.254652
Overijse,23062,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen                                     ,2016,355,1511,0.234944
Overijse,23062,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2016,692,11479,0.060284
Overijse,23062,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2016,1224,4642,0.263679
Overijse,23062,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13                                              ,2016,264,845,0.312426
Overijse,23062,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU                                    ,2016,62,302,0.205298
Overijse,23062,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2016,497,2220,0.223874
Overijse,23062,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb                                ,2016,80,407,0.19656
Overijse,23062,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2016,713,2783,0.256198
Overijse,23062,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2016,247,1014,0.24359
Overijse,23062,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen                                     ,2017,324,1514,0.214003
Overijse,23062,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2017,639,11333,0.056384
Overijse,23062,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2017,1189,4701,0.252925
Overijse,23062,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13                                              ,2017,266,925,0.287568
Overijse,23062,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU                                    ,2017,66,335,0.197015
Overijse,23062,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2017,483,2319,0.208279
Overijse,23062,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb                                ,2017,93,470,0.197872
Overijse,23062,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2017,676,2703,0.250092
Overijse,23062,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2017,247,1073,0.230196
Overijse,23062,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen                                     ,2018,336,1621,0.207279
Overijse,23062,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2018,652,11252,0.0579453
Overijse,23062,Nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2018,1172,4702,0.249256
