Gemeente,NIS-code,Centrumstad?,Indicator,Jaar,Oneens (%),Neutraal (%),Eens (%)
 Zoutleeuw ,24130,nee,Voldoende huisartsen,2020,0.04,0.05,0.91
 Zuienkerke ,31042,nee,Voldoende huisartsen,2020,0.38,0.17,0.45
 Zulte ,44081,nee,Voldoende huisartsen,2020,0.02,0.05,0.93
 Zutendaal ,71067,nee,Voldoende huisartsen,2020,0.19,0.15,0.65
 Zwalm ,45065,nee,Voldoende huisartsen,2020,0.06,0.06,0.89
 Zwevegem ,34042,nee,Voldoende huisartsen,2020,0.03,0.07,0.91
 Zwijndrecht ,11056,nee,Voldoende huisartsen,2020,0.38,0.14,0.49
13 centrumsteden,/,/,Voldoende huisartsen,2008,0.05,0.05,0.91
13 centrumsteden,/,/,Voldoende huisartsen,2011,0.06,0.09,0.85
13 centrumsteden,/,/,Voldoende huisartsen,2014,0.07,0.12,0.81
13 centrumsteden,/,/,Voldoende huisartsen,2017,0.09,0.11,0.8
13 centrumsteden,/,/,Voldoende huisartsen,2020,0.09,0.1,0.81
Gemeenten groter dan 50.000 inw.,/,/,Voldoende huisartsen,2020,0.08,0.1,0.81
Gemeenten kleiner dan 10.000 inw.,/,/,Voldoende huisartsen,2020,0.1,0.1,0.8
Gemeenten van 10.000 tot 20.000 inw.,/,/,Voldoende huisartsen,2020,0.09,0.09,0.83
Gemeenten van 20.000 tot 30.000 inw.,/,/,Voldoende huisartsen,2020,0.09,0.09,0.82
Gemeenten van 30.000 tot 50.000 inw.,/,/,Voldoende huisartsen,2020,0.09,0.1,0.81
Vlaams Gewest,/,/,Voldoende huisartsen,2020,0.09,0.09,0.82
