Gemeente,NIS-code,Centrumstad?,Indicator,Jaar,Ontevreden (%),Neutraal (%),Tevreden (%)
 Kinrooi ,72018,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.04,0.13,0.83
 Kluisbergen ,45060,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.04,0.09,0.87
 Kluisbergen ,45060,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.04,0.09,0.87
 Knesselare ,44029,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.27,0.21,0.51
 Knokke-Heist ,31043,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.02,0.01,0.97
 Knokke-Heist ,31043,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.03,0.03,0.94
 Koekelare ,32010,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.01,0.03,0.96
 Koekelare ,32010,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.01,0.05,0.94
 Koksijde ,38014,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.03,0.07,0.9
 Koksijde ,38014,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.02,0.06,0.91
 Kontich ,11024,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.03,0.12,0.85
 Kontich ,11024,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.04,0.08,0.88
 Kortemark ,32011,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.02,0.09,0.89
 Kortemark ,32011,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.02,0.09,0.89
 Kortenaken ,24054,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.07,0.08,0.85
 Kortenaken ,24054,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.08,0.12,0.81
 Kortenberg ,24055,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.04,0.1,0.86
 Kortenberg ,24055,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.02,0.06,0.91
 Kortessem ,73040,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.07,0.12,0.81
 Kortessem ,73040,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.08,0.1,0.82
 Kortrijk ,34022,ja,Tevredenheid over gezondheidsvoorzieningen,2011,0.02,0.05,0.93
 Kortrijk ,34022,ja,Tevredenheid over gezondheidsvoorzieningen,2014,0.02,0.06,0.92
 Kortrijk ,34022,ja,Tevredenheid over gezondheidsvoorzieningen,2017,0.02,0.06,0.92
 Kortrijk ,34022,ja,Tevredenheid over gezondheidsvoorzieningen,2020,0.03,0.04,0.94
 Kraainem ,23099,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.09,0.21,0.7
 Kraainem ,23099,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.08,0.16,0.76
 Kruibeke ,46013,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.1,0.15,0.75
 Kruibeke ,46013,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.09,0.11,0.8
 Kruisem ,45068,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.03,0.12,0.85
 Kruishoutem ,45017,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.05,0.05,0.91
 Kuurne ,34023,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.02,0.04,0.93
 Kuurne ,34023,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.02,0.05,0.94
 Laakdal ,13053,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.05,0.1,0.84
 Laakdal ,13053,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.04,0.1,0.86
 Laarne ,42010,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.03,0.07,0.9
 Laarne ,42010,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.03,0.07,0.91
 Lanaken ,73042,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.05,0.07,0.88
 Lanaken ,73042,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.03,0.06,0.91
 Landen ,24059,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.05,0.08,0.87
 Landen ,24059,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.07,0.1,0.83
 Langemark-Poelkapelle ,33040,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.06,0.07,0.87
 Langemark-Poelkapelle ,33040,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.05,0.11,0.84
 Lebbeke ,42011,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.02,0.12,0.86
 Lebbeke ,42011,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.04,0.11,0.85
 Lede ,41034,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.03,0.08,0.9
 Lede ,41034,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.03,0.06,0.91
 Ledegem ,36010,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.04,0.08,0.88
 Ledegem ,36010,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.06,0.12,0.81
 Lendelede ,34025,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.01,0.06,0.93
 Lendelede ,34025,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.01,0.07,0.92
 Lennik ,23104,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.03,0.11,0.86
 Lennik ,23104,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.02,0.05,0.92
 Leopoldsburg ,71034,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.05,0.13,0.82
 Leopoldsburg ,71034,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.03,0.06,0.92
 Leuven ,24062,ja,Tevredenheid over gezondheidsvoorzieningen,2011,0.02,0.04,0.95
 Leuven ,24062,ja,Tevredenheid over gezondheidsvoorzieningen,2014,0.02,0.03,0.95
 Leuven ,24062,ja,Tevredenheid over gezondheidsvoorzieningen,2017,0.02,0.05,0.93
 Leuven ,24062,ja,Tevredenheid over gezondheidsvoorzieningen,2020,0.02,0.04,0.94
 Lichtervelde ,36011,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.02,0.04,0.94
 Lichtervelde ,36011,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.02,0.05,0.93
 Liedekerke ,23044,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.04,0.1,0.86
 Liedekerke ,23044,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.05,0.11,0.84
 Lier ,12021,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.02,0.08,0.9
 Lier ,12021,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.02,0.04,0.94
 Lierde ,45063,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.06,0.18,0.76
 Lierde ,45063,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.11,0.12,0.76
 Lievegem ,44085,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.03,0.06,0.9
 Lille ,13019,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.04,0.08,0.88
 Lille ,13019,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.03,0.08,0.9
 Linkebeek ,23100,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.05,0.09,0.85
 Linkebeek ,23100,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.07,0.1,0.83
 Lint ,11025,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.05,0.09,0.87
 Lint ,11025,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.03,0.1,0.87
 Linter ,24133,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.14,0.2,0.66
 Linter ,24133,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.13,0.18,0.69
 Lochristi ,44034,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.07,0.07,0.86
 Lochristi ,44034,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.04,0.05,0.91
 Lokeren ,46014,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.08,0.16,0.76
 Lokeren ,46014,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.04,0.08,0.87
 Lommel ,72020,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.02,0.07,0.91
 Lommel ,72020,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.04,0.03,0.92
 Londerzeel ,23045,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.06,0.1,0.84
 Londerzeel ,23045,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.08,0.1,0.82
 Lo-Reninge ,32030,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.07,0.17,0.75
 Lo-Reninge ,32030,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.07,0.15,0.78
 Lovendegem ,44036,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.04,0.11,0.85
 Lubbeek ,24066,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.04,0.11,0.85
 Lubbeek ,24066,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.04,0.08,0.88
 Lummen ,71037,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.04,0.09,0.87
 Lummen ,71037,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.02,0.07,0.92
 Maarkedal ,45064,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.09,0.19,0.72
 Maarkedal ,45064,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.09,0.14,0.77
 Maaseik ,72021,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.07,0.12,0.81
 Maaseik ,72021,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.1,0.12,0.78
 Maasmechelen ,73107,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.05,0.1,0.85
 Maasmechelen ,73107,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.03,0.09,0.88
 Machelen ,23047,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.15,0.21,0.64
 Machelen ,23047,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.1,0.24,0.66
 Maldegem ,43010,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.03,0.05,0.92
 Maldegem ,43010,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.02,0.06,0.92
 Malle ,11057,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.02,0.06,0.92
 Malle ,11057,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.02,0.05,0.94
 Mechelen ,12025,ja,Tevredenheid over gezondheidsvoorzieningen,2011,0.01,0.07,0.92
 Mechelen ,12025,ja,Tevredenheid over gezondheidsvoorzieningen,2014,0.03,0.05,0.92
 Mechelen ,12025,ja,Tevredenheid over gezondheidsvoorzieningen,2017,0.02,0.06,0.92
 Mechelen ,12025,ja,Tevredenheid over gezondheidsvoorzieningen,2020,0.04,0.1,0.85
 Meerhout ,13021,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.1,0.16,0.75
 Meerhout ,13021,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.05,0.09,0.87
 Meeuwen-Gruitrode ,72040,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.07,0.14,0.8
 Meise ,23050,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.04,0.12,0.84
 Meise ,23050,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.04,0.09,0.86
 Melle ,44040,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.02,0.11,0.87
 Melle ,44040,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.01,0.1,0.89
 Menen ,34027,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.03,0.1,0.86
 Menen ,34027,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.06,0.04,0.9
 Merchtem ,23052,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.03,0.12,0.85
 Merchtem ,23052,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.06,0.13,0.81
 Merelbeke ,44043,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.04,0.08,0.88
 Merelbeke ,44043,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.02,0.04,0.94
 Merksplas ,13023,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.03,0.08,0.89
 Merksplas ,13023,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.02,0.05,0.94
 Mesen ,33016,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.82,0.08,0.1
 Mesen ,33016,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.56,0.23,0.22
 Meulebeke ,37007,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.03,0.08,0.89
 Meulebeke ,37007,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.04,0.05,0.92
 Middelkerke ,35011,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.03,0.08,0.88
 Middelkerke ,35011,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.08,0.1,0.83
 Moerbeke ,44045,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.33,0.24,0.43
 Moerbeke ,44045,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.23,0.25,0.52
 Mol ,13025,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.02,0.08,0.9
 Mol ,13025,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.01,0.05,0.94
 Moorslede ,36012,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.02,0.09,0.89
 Moorslede ,36012,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.04,0.1,0.87
 Mortsel ,11029,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.04,0.11,0.85
 Mortsel ,11029,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.03,0.07,0.91
 Nazareth ,44048,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.01,0.09,0.9
 Nazareth ,44048,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.02,0.06,0.93
 Neerpelt ,72025,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.04,0.07,0.89
 Nevele ,44049,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.04,0.11,0.85
 Niel ,11030,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.09,0.18,0.74
 Niel ,11030,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.05,0.17,0.78
 Nieuwerkerken ,71045,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.05,0.1,0.84
 Nieuwerkerken ,71045,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.05,0.09,0.86
 Nieuwpoort ,38016,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.03,0.06,0.91
 Nieuwpoort ,38016,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.04,0.07,0.9
 Nijlen ,12026,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.03,0.1,0.88
 Nijlen ,12026,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.07,0.09,0.84
 Ninove ,41048,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.07,0.09,0.83
 Ninove ,41048,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.07,0.15,0.78
 Olen ,13029,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.05,0.1,0.84
 Olen ,13029,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.01,0.06,0.93
 Oostende ,35013,ja,Tevredenheid over gezondheidsvoorzieningen,2011,0.02,0.04,0.94
 Oostende ,35013,ja,Tevredenheid over gezondheidsvoorzieningen,2014,0.01,0.04,0.94
 Oostende ,35013,ja,Tevredenheid over gezondheidsvoorzieningen,2017,0.02,0.07,0.9
 Oostende ,35013,ja,Tevredenheid over gezondheidsvoorzieningen,2020,0.06,0.08,0.86
 Oosterzele ,44052,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.03,0.08,0.89
 Oosterzele ,44052,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.03,0.08,0.89
 Oostkamp ,31022,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.03,0.08,0.89
 Oostkamp ,31022,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.03,0.05,0.92
 Oostrozebeke ,37010,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.05,0.14,0.81
 Oostrozebeke ,37010,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.02,0.09,0.89
 Opglabbeek ,71047,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.03,0.1,0.87
 Opwijk ,23060,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.07,0.06,0.87
 Opwijk ,23060,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.05,0.09,0.86
 Oudenaarde ,45035,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.03,0.09,0.89
 Oudenaarde ,45035,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.02,0.04,0.93
 Oudenburg ,35014,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.07,0.18,0.75
 Oudenburg ,35014,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.06,0.11,0.83
 Oud-Heverlee ,24086,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.06,0.1,0.84
 Oud-Heverlee ,24086,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.04,0.12,0.85
 Oudsbergen ,72042,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.07,0.1,0.83
 Oud-Turnhout ,13031,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.04,0.12,0.84
 Oud-Turnhout ,13031,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.05,0.07,0.88
 Overijse ,23062,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.04,0.11,0.85
 Overijse ,23062,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.05,0.08,0.87
 Overpelt ,72029,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.02,0.07,0.9
 Peer ,72030,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.07,0.12,0.81
 Peer ,72030,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.03,0.09,0.88
 Pelt ,72043,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.03,0.07,0.9
 Pepingen ,23064,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.06,0.28,0.67
 Pepingen ,23064,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.09,0.15,0.76
 Pittem ,37011,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.08,0.15,0.78
 Pittem ,37011,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.12,0.16,0.73
 Poperinge ,33021,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.03,0.07,0.9
 Poperinge ,33021,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.02,0.04,0.94
 Putte ,12029,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.02,0.08,0.9
 Putte ,12029,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.03,0.07,0.9
 Puurs ,12030,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.02,0.11,0.87
 Puurs-Sint-Amands ,12041,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.05,0.14,0.81
 Ranst ,11035,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.07,0.15,0.78
 Ranst ,11035,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.08,0.12,0.8
 Ravels ,13035,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.06,0.15,0.78
 Ravels ,13035,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.08,0.13,0.8
 Retie ,13036,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.03,0.09,0.88
 Retie ,13036,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.04,0.1,0.86
 Riemst ,73066,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.04,0.12,0.84
 Riemst ,73066,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.05,0.1,0.85
 Rijkevorsel ,13037,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.06,0.13,0.81
 Rijkevorsel ,13037,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.03,0.08,0.89
 Roeselare ,36015,ja,Tevredenheid over gezondheidsvoorzieningen,2011,0.01,0.03,0.95
 Roeselare ,36015,ja,Tevredenheid over gezondheidsvoorzieningen,2014,0.02,0.05,0.93
 Roeselare ,36015,ja,Tevredenheid over gezondheidsvoorzieningen,2017,0.02,0.04,0.95
 Roeselare ,36015,ja,Tevredenheid over gezondheidsvoorzieningen,2020,0.02,0.04,0.94
 Ronse ,45041,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.05,0.09,0.86
 Ronse ,45041,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.05,0.11,0.84
 Roosdaal ,23097,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.04,0.1,0.85
 Roosdaal ,23097,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.03,0.14,0.82
 Rotselaar ,24094,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.05,0.12,0.83
 Rotselaar ,24094,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.03,0.07,0.9
 Ruiselede ,37012,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.02,0.05,0.93
 Ruiselede ,37012,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.03,0.05,0.92
 Rumst ,11037,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.07,0.13,0.79
 Rumst ,11037,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.07,0.13,0.79
 Schelle ,11038,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.05,0.16,0.78
 Schelle ,11038,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.12,0.12,0.76
 Scherpenheuvel-Zichem ,24134,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.05,0.11,0.84
 Scherpenheuvel-Zichem ,24134,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.05,0.08,0.87
 Schilde ,11039,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.04,0.09,0.87
 Schilde ,11039,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.04,0.07,0.89
 Schoten ,11040,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.06,0.1,0.85
 Schoten ,11040,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.02,0.09,0.89
 Sint-Amands ,12034,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.08,0.14,0.78
 Sint-Genesius-Rode ,23101,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.04,0.17,0.79
 Sint-Genesius-Rode ,23101,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.05,0.12,0.83
 Sint-Gillis-Waas ,46020,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.06,0.11,0.83
 Sint-Gillis-Waas ,46020,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.07,0.11,0.83
 Sint-Katelijne-Waver ,12035,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.03,0.09,0.88
 Sint-Katelijne-Waver ,12035,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.06,0.08,0.86
 Sint-Laureins ,43014,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.13,0.28,0.59
 Sint-Laureins ,43014,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.12,0.16,0.72
 Sint-Lievens-Houtem ,41063,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.03,0.1,0.87
 Sint-Lievens-Houtem ,41063,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.04,0.08,0.87
 Sint-Martens-Latem ,44064,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.02,0.07,0.91
 Sint-Martens-Latem ,44064,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.02,0.06,0.92
 Sint-Niklaas ,46021,ja,Tevredenheid over gezondheidsvoorzieningen,2011,0.01,0.07,0.91
 Sint-Niklaas ,46021,ja,Tevredenheid over gezondheidsvoorzieningen,2014,0.02,0.1,0.88
 Sint-Niklaas ,46021,ja,Tevredenheid over gezondheidsvoorzieningen,2017,0.02,0.06,0.92
 Sint-Niklaas ,46021,ja,Tevredenheid over gezondheidsvoorzieningen,2020,0.05,0.08,0.88
 Sint-Pieters-Leeuw ,23077,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.05,0.1,0.85
 Sint-Pieters-Leeuw ,23077,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.07,0.14,0.78
 Sint-Truiden ,71053,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.03,0.06,0.92
 Sint-Truiden ,71053,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.02,0.07,0.91
 Spiere-Helkijn ,34043,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.09,0.14,0.77
 Spiere-Helkijn ,34043,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.05,0.14,0.81
 Stabroek ,11044,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.09,0.18,0.73
 Stabroek ,11044,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.1,0.15,0.75
 Staden ,36019,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.04,0.1,0.86
 Staden ,36019,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.03,0.07,0.89
 Steenokkerzeel ,23081,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.04,0.11,0.84
 Steenokkerzeel ,23081,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.06,0.07,0.87
 Stekene ,46024,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.03,0.07,0.9
 Stekene ,46024,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.02,0.06,0.93
 Temse ,46025,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.04,0.14,0.82
 Temse ,46025,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.09,0.09,0.82
 Ternat ,23086,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.02,0.06,0.92
 Ternat ,23086,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.03,0.05,0.92
 Tervuren ,24104,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.01,0.07,0.92
 Tervuren ,24104,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.02,0.06,0.92
 Tessenderlo ,71057,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.03,0.08,0.89
 Tessenderlo ,71057,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.03,0.05,0.92
 Tielt ,37015,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.04,0.06,0.9
 Tielt ,37015,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.03,0.05,0.92
 Tielt-Winge ,24135,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.03,0.13,0.83
 Tielt-Winge ,24135,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.07,0.08,0.85
 Tienen ,24107,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.03,0.09,0.88
 Tienen ,24107,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.03,0.06,0.91
 Tongeren ,73083,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.05,0.08,0.87
 Tongeren ,73083,nee,Tevredenheid over gezondheidsvoorzieningen,2020,0.03,0.08,0.89
 Torhout ,31033,nee,Tevredenheid over gezondheidsvoorzieningen,2017,0.03,0.05,0.93
