Gemeente,NIS-code,Centrumstad?,Indicator,Jaar,Oneens (%),Neutraal (%),Eens (%)
 Ruiselede ,37012,nee,Voldoende zorgvoorzieningen voor ouderen,2020,0.09,0.08,0.83
 Rumst ,11037,nee,Voldoende zorgvoorzieningen voor ouderen,2020,0.05,0.2,0.75
 Schelle ,11038,nee,Voldoende zorgvoorzieningen voor ouderen,2020,0.05,0.12,0.83
 Scherpenheuvel-Zichem ,24134,nee,Voldoende zorgvoorzieningen voor ouderen,2020,0.11,0.17,0.72
 Schilde ,11039,nee,Voldoende zorgvoorzieningen voor ouderen,2020,0.13,0.2,0.67
 Schoten ,11040,nee,Voldoende zorgvoorzieningen voor ouderen,2020,0.05,0.19,0.76
 Sint-Genesius-Rode ,23101,nee,Voldoende zorgvoorzieningen voor ouderen,2020,0.08,0.28,0.64
 Sint-Gillis-Waas ,46020,nee,Voldoende zorgvoorzieningen voor ouderen,2020,0.11,0.17,0.72
 Sint-Katelijne-Waver ,12035,nee,Voldoende zorgvoorzieningen voor ouderen,2020,0.08,0.13,0.79
 Sint-Laureins ,43014,nee,Voldoende zorgvoorzieningen voor ouderen,2020,0.12,0.18,0.7
 Sint-Lievens-Houtem ,41063,nee,Voldoende zorgvoorzieningen voor ouderen,2020,0.07,0.16,0.76
 Sint-Martens-Latem ,44064,nee,Voldoende zorgvoorzieningen voor ouderen,2020,0.07,0.17,0.77
 Sint-Niklaas ,46021,ja,Voldoende zorgvoorzieningen voor ouderen,2008,0.15,0.15,0.7
 Sint-Niklaas ,46021,ja,Voldoende zorgvoorzieningen voor ouderen,2011,0.18,0.13,0.69
 Sint-Niklaas ,46021,ja,Voldoende zorgvoorzieningen voor ouderen,2014,0.16,0.18,0.67
 Sint-Niklaas ,46021,ja,Voldoende zorgvoorzieningen voor ouderen,2017,0.15,0.14,0.72
 Sint-Niklaas ,46021,ja,Voldoende zorgvoorzieningen voor ouderen,2020,0.17,0.2,0.63
 Sint-Pieters-Leeuw ,23077,nee,Voldoende zorgvoorzieningen voor ouderen,2020,0.12,0.25,0.63
 Sint-Truiden ,71053,nee,Voldoende zorgvoorzieningen voor ouderen,2020,0.14,0.16,0.7
 Spiere-Helkijn ,34043,nee,Voldoende zorgvoorzieningen voor ouderen,2020,0.4,0.33,0.28
 Stabroek ,11044,nee,Voldoende zorgvoorzieningen voor ouderen,2020,0.1,0.24,0.66
 Staden ,36019,nee,Voldoende zorgvoorzieningen voor ouderen,2020,0.08,0.2,0.72
 Steenokkerzeel ,23081,nee,Voldoende zorgvoorzieningen voor ouderen,2020,0.07,0.14,0.79
 Stekene ,46024,nee,Voldoende zorgvoorzieningen voor ouderen,2020,0.05,0.1,0.85
 Temse ,46025,nee,Voldoende zorgvoorzieningen voor ouderen,2020,0.15,0.21,0.65
 Ternat ,23086,nee,Voldoende zorgvoorzieningen voor ouderen,2020,0.04,0.1,0.86
 Tervuren ,24104,nee,Voldoende zorgvoorzieningen voor ouderen,2020,0.12,0.23,0.65
 Tessenderlo ,71057,nee,Voldoende zorgvoorzieningen voor ouderen,2020,0.09,0.22,0.69
 Tielt ,37015,nee,Voldoende zorgvoorzieningen voor ouderen,2020,0.1,0.13,0.77
 Tielt-Winge ,24135,nee,Voldoende zorgvoorzieningen voor ouderen,2020,0.1,0.13,0.77
 Tienen ,24107,nee,Voldoende zorgvoorzieningen voor ouderen,2020,0.13,0.17,0.69
 Tongeren ,73083,nee,Voldoende zorgvoorzieningen voor ouderen,2020,0.1,0.17,0.73
 Torhout ,31033,nee,Voldoende zorgvoorzieningen voor ouderen,2020,0.1,0.14,0.77
 Tremelo ,24109,nee,Voldoende zorgvoorzieningen voor ouderen,2020,0.14,0.19,0.67
 Turnhout ,13040,ja,Voldoende zorgvoorzieningen voor ouderen,2008,0.17,0.15,0.68
 Turnhout ,13040,ja,Voldoende zorgvoorzieningen voor ouderen,2011,0.18,0.16,0.67
 Turnhout ,13040,ja,Voldoende zorgvoorzieningen voor ouderen,2014,0.15,0.17,0.68
 Turnhout ,13040,ja,Voldoende zorgvoorzieningen voor ouderen,2017,0.18,0.14,0.68
 Turnhout ,13040,ja,Voldoende zorgvoorzieningen voor ouderen,2020,0.19,0.21,0.59
 Veurne ,38025,nee,Voldoende zorgvoorzieningen voor ouderen,2020,0.04,0.08,0.88
 Vilvoorde ,23088,nee,Voldoende zorgvoorzieningen voor ouderen,2020,0.18,0.27,0.55
 Vleteren ,33041,nee,Voldoende zorgvoorzieningen voor ouderen,2020,0.1,0.13,0.76
 Voeren ,73109,nee,Voldoende zorgvoorzieningen voor ouderen,2020,0.17,0.27,0.56
 Vorselaar ,13044,nee,Voldoende zorgvoorzieningen voor ouderen,2020,0.05,0.09,0.87
 Vosselaar ,13046,nee,Voldoende zorgvoorzieningen voor ouderen,2020,0.14,0.2,0.66
 Waasmunster ,42023,nee,Voldoende zorgvoorzieningen voor ouderen,2020,0.09,0.2,0.71
 Wachtebeke ,44073,nee,Voldoende zorgvoorzieningen voor ouderen,2020,0.09,0.12,0.78
 Waregem ,34040,nee,Voldoende zorgvoorzieningen voor ouderen,2020,0.05,0.11,0.84
 Wellen ,73098,nee,Voldoende zorgvoorzieningen voor ouderen,2020,0.05,0.13,0.83
 Wemmel ,23102,nee,Voldoende zorgvoorzieningen voor ouderen,2020,0.06,0.3,0.64
 Wervik ,33029,nee,Voldoende zorgvoorzieningen voor ouderen,2020,0.04,0.09,0.87
 Westerlo ,13049,nee,Voldoende zorgvoorzieningen voor ouderen,2020,0.05,0.11,0.83
 Wetteren ,42025,nee,Voldoende zorgvoorzieningen voor ouderen,2020,0.06,0.15,0.79
 Wevelgem ,34041,nee,Voldoende zorgvoorzieningen voor ouderen,2020,0.05,0.09,0.86
 Wezembeek-Oppem ,23103,nee,Voldoende zorgvoorzieningen voor ouderen,2020,0.11,0.3,0.59
 Wichelen ,42026,nee,Voldoende zorgvoorzieningen voor ouderen,2020,0.1,0.17,0.73
 Wielsbeke ,37017,nee,Voldoende zorgvoorzieningen voor ouderen,2020,0.06,0.16,0.78
 Wijnegem ,11050,nee,Voldoende zorgvoorzieningen voor ouderen,2020,0.02,0.11,0.88
 Willebroek ,12040,nee,Voldoende zorgvoorzieningen voor ouderen,2020,0.11,0.22,0.67
 Wingene ,37018,nee,Voldoende zorgvoorzieningen voor ouderen,2020,0.02,0.09,0.9
 Wommelgem ,11052,nee,Voldoende zorgvoorzieningen voor ouderen,2020,0.03,0.12,0.84
 Wortegem-Petegem ,45061,nee,Voldoende zorgvoorzieningen voor ouderen,2020,0.09,0.2,0.71
 Wuustwezel ,11053,nee,Voldoende zorgvoorzieningen voor ouderen,2020,0.07,0.14,0.79
 Zandhoven ,11054,nee,Voldoende zorgvoorzieningen voor ouderen,2020,0.11,0.17,0.72
 Zaventem ,23094,nee,Voldoende zorgvoorzieningen voor ouderen,2020,0.11,0.16,0.73
 Zedelgem ,31040,nee,Voldoende zorgvoorzieningen voor ouderen,2020,0.08,0.14,0.78
 Zele ,42028,nee,Voldoende zorgvoorzieningen voor ouderen,2020,0.08,0.18,0.74
 Zelzate ,43018,nee,Voldoende zorgvoorzieningen voor ouderen,2020,0.09,0.13,0.78
 Zemst ,23096,nee,Voldoende zorgvoorzieningen voor ouderen,2020,0.05,0.24,0.71
 Zoersel ,11055,nee,Voldoende zorgvoorzieningen voor ouderen,2020,0.06,0.16,0.78
 Zonhoven ,71066,nee,Voldoende zorgvoorzieningen voor ouderen,2020,0.06,0.1,0.84
 Zonnebeke ,33037,nee,Voldoende zorgvoorzieningen voor ouderen,2020,0.09,0.15,0.75
 Zottegem ,41081,nee,Voldoende zorgvoorzieningen voor ouderen,2020,0.05,0.16,0.8
 Zoutleeuw ,24130,nee,Voldoende zorgvoorzieningen voor ouderen,2020,0.05,0.09,0.86
 Zuienkerke ,31042,nee,Voldoende zorgvoorzieningen voor ouderen,2020,0.44,0.22,0.35
 Zulte ,44081,nee,Voldoende zorgvoorzieningen voor ouderen,2020,0.1,0.17,0.73
 Zutendaal ,71067,nee,Voldoende zorgvoorzieningen voor ouderen,2020,0.04,0.15,0.81
 Zwalm ,45065,nee,Voldoende zorgvoorzieningen voor ouderen,2020,0.24,0.28,0.48
 Zwevegem ,34042,nee,Voldoende zorgvoorzieningen voor ouderen,2020,0.08,0.13,0.8
 Zwijndrecht ,11056,nee,Voldoende zorgvoorzieningen voor ouderen,2020,0.08,0.13,0.79
13 centrumsteden,/,/,Voldoende zorgvoorzieningen voor ouderen,2008,0.17,0.16,0.67
13 centrumsteden,/,/,Voldoende zorgvoorzieningen voor ouderen,2011,0.17,0.17,0.66
13 centrumsteden,/,/,Voldoende zorgvoorzieningen voor ouderen,2014,0.15,0.18,0.67
13 centrumsteden,/,/,Voldoende zorgvoorzieningen voor ouderen,2017,0.15,0.16,0.69
13 centrumsteden,/,/,Voldoende zorgvoorzieningen voor ouderen,2020,0.15,0.19,0.65
Gemeenten groter dan 50.000 inw.,/,/,Voldoende zorgvoorzieningen voor ouderen,2020,0.15,0.19,0.66
Gemeenten kleiner dan 10.000 inw.,/,/,Voldoende zorgvoorzieningen voor ouderen,2020,0.1,0.16,0.75
Gemeenten van 10.000 tot 20.000 inw.,/,/,Voldoende zorgvoorzieningen voor ouderen,2020,0.08,0.15,0.77
Gemeenten van 20.000 tot 30.000 inw.,/,/,Voldoende zorgvoorzieningen voor ouderen,2020,0.08,0.16,0.77
Gemeenten van 30.000 tot 50.000 inw.,/,/,Voldoende zorgvoorzieningen voor ouderen,2020,0.1,0.17,0.74
Vlaams Gewest,/,/,Voldoende zorgvoorzieningen voor ouderen,2020,0.1,0.17,0.73
