Gemeente,NIS-code,Centrumstad?,Indicator,Jaar,Ja (%),Nee (%)
 Turnhout ,13040,ja,Betalingsmoeilijkheden gezondheidszorg,2011,0.08,0.92
 Turnhout ,13040,ja,Betalingsmoeilijkheden gezondheidszorg,2014,0.09,0.91
 Turnhout ,13040,ja,Betalingsmoeilijkheden gezondheidszorg,2017,0.07,0.93
 Turnhout ,13040,ja,Betalingsmoeilijkheden gezondheidszorg,2020,0.07,0.93
 Veurne ,38025,nee,Betalingsmoeilijkheden gezondheidszorg,2020,0.05,0.95
 Vilvoorde ,23088,nee,Betalingsmoeilijkheden gezondheidszorg,2020,0.07,0.93
 Vleteren ,33041,nee,Betalingsmoeilijkheden gezondheidszorg,2020,0.02,0.98
 Voeren ,73109,nee,Betalingsmoeilijkheden gezondheidszorg,2020,0.04,0.96
 Vorselaar ,13044,nee,Betalingsmoeilijkheden gezondheidszorg,2020,0.03,0.97
 Vosselaar ,13046,nee,Betalingsmoeilijkheden gezondheidszorg,2020,0.04,0.96
 Waasmunster ,42023,nee,Betalingsmoeilijkheden gezondheidszorg,2020,0.04,0.96
 Wachtebeke ,44073,nee,Betalingsmoeilijkheden gezondheidszorg,2020,0.04,0.96
 Waregem ,34040,nee,Betalingsmoeilijkheden gezondheidszorg,2020,0.02,0.98
 Wellen ,73098,nee,Betalingsmoeilijkheden gezondheidszorg,2020,0.05,0.95
 Wemmel ,23102,nee,Betalingsmoeilijkheden gezondheidszorg,2020,0.04,0.96
 Wervik ,33029,nee,Betalingsmoeilijkheden gezondheidszorg,2020,0.06,0.94
 Westerlo ,13049,nee,Betalingsmoeilijkheden gezondheidszorg,2020,0.03,0.97
 Wetteren ,42025,nee,Betalingsmoeilijkheden gezondheidszorg,2020,0.04,0.96
 Wevelgem ,34041,nee,Betalingsmoeilijkheden gezondheidszorg,2020,0.03,0.97
 Wezembeek-Oppem ,23103,nee,Betalingsmoeilijkheden gezondheidszorg,2020,0.06,0.94
 Wichelen ,42026,nee,Betalingsmoeilijkheden gezondheidszorg,2020,0.03,0.97
 Wielsbeke ,37017,nee,Betalingsmoeilijkheden gezondheidszorg,2020,0.03,0.97
 Wijnegem ,11050,nee,Betalingsmoeilijkheden gezondheidszorg,2020,0.04,0.96
 Willebroek ,12040,nee,Betalingsmoeilijkheden gezondheidszorg,2020,0.06,0.94
 Wingene ,37018,nee,Betalingsmoeilijkheden gezondheidszorg,2020,0.03,0.97
 Wommelgem ,11052,nee,Betalingsmoeilijkheden gezondheidszorg,2020,0.05,0.95
 Wortegem-Petegem ,45061,nee,Betalingsmoeilijkheden gezondheidszorg,2020,0.03,0.97
 Wuustwezel ,11053,nee,Betalingsmoeilijkheden gezondheidszorg,2020,0.04,0.96
 Zandhoven ,11054,nee,Betalingsmoeilijkheden gezondheidszorg,2020,0.03,0.97
 Zaventem ,23094,nee,Betalingsmoeilijkheden gezondheidszorg,2020,0.09,0.91
 Zedelgem ,31040,nee,Betalingsmoeilijkheden gezondheidszorg,2020,0.02,0.98
 Zele ,42028,nee,Betalingsmoeilijkheden gezondheidszorg,2020,0.07,0.93
 Zelzate ,43018,nee,Betalingsmoeilijkheden gezondheidszorg,2020,0.1,0.9
 Zemst ,23096,nee,Betalingsmoeilijkheden gezondheidszorg,2020,0.05,0.95
 Zoersel ,11055,nee,Betalingsmoeilijkheden gezondheidszorg,2020,0.03,0.97
 Zonhoven ,71066,nee,Betalingsmoeilijkheden gezondheidszorg,2020,0.03,0.97
 Zonnebeke ,33037,nee,Betalingsmoeilijkheden gezondheidszorg,2020,0.03,0.97
 Zottegem ,41081,nee,Betalingsmoeilijkheden gezondheidszorg,2020,0.03,0.97
 Zoutleeuw ,24130,nee,Betalingsmoeilijkheden gezondheidszorg,2020,0.03,0.97
 Zuienkerke ,31042,nee,Betalingsmoeilijkheden gezondheidszorg,2020,0.04,0.96
 Zulte ,44081,nee,Betalingsmoeilijkheden gezondheidszorg,2020,0.03,0.97
 Zutendaal ,71067,nee,Betalingsmoeilijkheden gezondheidszorg,2020,0.03,0.97
 Zwalm ,45065,nee,Betalingsmoeilijkheden gezondheidszorg,2020,0.03,0.97
 Zwevegem ,34042,nee,Betalingsmoeilijkheden gezondheidszorg,2020,0.04,0.96
 Zwijndrecht ,11056,nee,Betalingsmoeilijkheden gezondheidszorg,2020,0.02,0.98
13 centrumsteden,/,/,Betalingsmoeilijkheden gezondheidszorg,2011,0.07,0.93
13 centrumsteden,/,/,Betalingsmoeilijkheden gezondheidszorg,2014,0.07,0.93
13 centrumsteden,/,/,Betalingsmoeilijkheden gezondheidszorg,2017,0.07,0.93
13 centrumsteden,/,/,Betalingsmoeilijkheden gezondheidszorg,2020,0.06,0.94
Gemeenten groter dan 50.000 inw.,/,/,Betalingsmoeilijkheden gezondheidszorg,2020,0.06,0.94
Gemeenten kleiner dan 10.000 inw.,/,/,Betalingsmoeilijkheden gezondheidszorg,2020,0.04,0.96
Gemeenten van 10.000 tot 20.000 inw.,/,/,Betalingsmoeilijkheden gezondheidszorg,2020,0.04,0.96
Gemeenten van 20.000 tot 30.000 inw.,/,/,Betalingsmoeilijkheden gezondheidszorg,2020,0.04,0.96
Gemeenten van 30.000 tot 50.000 inw.,/,/,Betalingsmoeilijkheden gezondheidszorg,2020,0.05,0.95
Vlaams Gewest,/,/,Betalingsmoeilijkheden gezondheidszorg,2020,0.05,0.95
